Service Name,time_diff_edit,Incident Date,Year,Full Address,Fire Incident Type,lat,long
Fairfax Fire Department,9,6/22/14,2014,5001 Cedar View DR,Building fire,41.928871,-91.755623
Fairfax Fire Department,2,6/25/14,2014,320 Linn ST,Building fire,41.916772,-91.779982
Fairfax Fire Department,10,8/24/14,2014,100 1st AVE W,Building fire,41.876648,-91.831883
Hiawatha Fire Department,12,1/7/10,2010,2508 Westwind LN,Building fire,42.038174,-91.741291
Hiawatha Fire Department,10,1/30/10,2010,155 Robins RD Apt 119,Building fire,42.03982,-91.671731
Hiawatha Fire Department,12,2/6/10,2010,285 Robins RD Apt A7,Building fire,42.041101,-91.671311
Hiawatha Fire Department,6,2/11/10,2010,285 Robins RD,Building fire,42.041101,-91.671311
Hiawatha Fire Department,3,7/18/10,2010,235 Pirie DR Apt Apt 4,Building fire,42.044368,-91.67155
Hiawatha Fire Department,3,7/18/10,2010,205 Pirie DR Apt Apt 1,Building fire,42.044383,-91.671846
Hiawatha Fire Department,0,7/30/10,2010,409 W Clark ST,Building fire,42.037934,-91.675649
Hiawatha Fire Department,9,7/31/10,2010,4th AVE and W Clark ST,Building fire,42.038185,-91.6759989
Hiawatha Fire Department,1,8/28/10,2010,795 Brandon AVE,Building fire,42.04572,-91.671503
Hiawatha Fire Department,2,11/28/10,2010,200 Blairs Ferry RD,Building fire,42.07149,-91.7976
Hiawatha Fire Department,10,12/9/10,2010,4391 Sundance DR,Building fire,42.031705,-91.721261
Hiawatha Fire Department,1,3/13/11,2011,49 E Clark ST Apt 13,Building fire,42.038512,-91.671988
Hiawatha Fire Department,8,3/19/11,2011,5160 Chestnut Ridge RD,Building fire,42.026677,-91.71449
Hiawatha Fire Department,4,4/19/11,2011,285 Robins RD Apt B6,Building fire,42.041101,-91.671311
Hiawatha Fire Department,3,4/30/11,2011,405 S Blairs Ferry XING,Building fire,42.0354262,-91.7060329
Hiawatha Fire Department,5,6/23/11,2011,314 Pebble LANE,Building fire,42.0530326,-91.6686937
Hiawatha Fire Department,1,2/15/12,2012,1062 Emmons ST,Building fire,42.0392719,-91.685427
Hiawatha Fire Department,4,4/9/12,2012,1205 N Center Point RD,Building fire,42.05073,-91.685985
Hiawatha Fire Department,9,6/24/12,2012,110 Northwood DR,Building fire,42.043761,-91.671571
Hiawatha Fire Department,9,8/16/12,2012,137 E Boyson RD,Building fire,42.0474644,-91.6688189
Hiawatha Fire Department,7,11/17/12,2012,1250 N Center Point RD,Building fire,42.050479,-91.688766
Hiawatha Fire Department,1,12/10/12,2012,1200 Rainbow BLVD,Building fire,42.037632,-91.688596
Hiawatha Fire Department,1,1/8/13,2013,200 Tucker ST Apt 1,Building fire,42.0355328,-91.6679493
Hiawatha Fire Department,3,3/17/13,2013,313 C AVE,Building fire,42.035133,-91.666601
Hiawatha Fire Department,2,4/1/13,2013,1440 Blairs Ferry RD Apt Building G,Building fire,42.035012,-91.693455
Hiawatha Fire Department,10,4/17/13,2013,4140 Elkhorn DR,Building fire,42.034408,-91.726199
Hiawatha Fire Department,2,5/7/13,2013,295 Robins RD,Building fire,42.0414559,-91.67217
Hiawatha Fire Department,9,6/15/13,2013,345 Clymer RD Apt 1,Building fire,42.049454,-91.67496
Hiawatha Fire Department,1,7/25/13,2013,775 Kainz DR,Building fire,42.046823,-91.681034
Hiawatha Fire Department,1,8/1/13,2013,1285 Emmons ST,Building fire,42.038792,-91.690368
Hiawatha Fire Department,5,3/7/14,2014,7133 High Point LN,Building fire,42.040134,-91.749267
Hiawatha Fire Department,3,3/30/14,2014,1365 Cress PKY,Building fire,42.039619,-91.691623
Hiawatha Fire Department,2,6/17/14,2014,68 Samoa DR,Building fire,42.0543019,-91.6715576
Hiawatha Fire Department,6,8/3/14,2014,102 Oak ST,Building fire,42.0388949,-91.672028
Hiawatha Fire Department,2,8/8/14,2014,1095 Cress PKY,Building fire,42.039606,-91.686722
Hiawatha Fire Department,3,9/8/14,2014,5531 Shamrock CT,Building fire,42.0393619,-91.730503
Hiawatha Fire Department,4,9/25/14,2014,285 Pirie DR,Building fire,42.044365,-91.6709599
Hiawatha Fire Department,4,12/7/14,2014,700 Brandon AVE Apt #2,Building fire,42.044959,-91.672157
Hiawatha Fire Department,5,12/13/14,2014,303 Marion ST,Building fire,42.035692,-91.674013
Lisbon Fire Department,1,1/8/10,2010,1000 ABBE VIEW RD,Building fire,41.9211198,-91.3854466
Lisbon Fire Department,9,5/10/10,2010,102 E 5TH AVE E,Building fire,41.927389,-91.384673
Lisbon Fire Department,12,8/17/10,2010,1283 N HOOSIER RD. RD N,Building fire,41.9211198,-91.3854466
Lisbon Fire Department,6,9/1/10,2010,303 W MAIN STS W,Building fire,41.921114,-91.389471
Lisbon Fire Department,9,4/21/12,2012,1107 N HOOSIER RD. RD N,Building fire,41.9211198,-91.3854466
Lisbon Fire Department,9,5/29/12,2012,419 TRUMAN ST,Building fire,41.920288,-91.393647
Lisbon Fire Department,10,6/5/13,2013,938 Meyers DR,Building fire,41.9319298,-91.389353
Lisbon Fire Department,0,11/10/13,2013,202 W Main ST,Building fire,41.921638,-91.387129
Lisbon Fire Department,11,4/11/14,2014,215 3rd AVE E,Building fire,41.924947,-91.38298
Lisbon Fire Department,7,6/2/14,2014,115 S Jackson ST,Building fire,41.920463,-91.384354
Lisbon Fire Department,7,6/23/14,2014,235 W School ST,Building fire,41.9186748,-91.3886631
Lisbon Fire Department,12,12/17/14,2014,717 adams AVE,Building fire,41.8473938,-91.3612417
Marion Fire Department,5,1/27/10,2010,396 18th ST,Building fire,42.030847,-91.591913
Marion Fire Department,3,2/12/10,2010,1210 Blairs Ferry RD,Building fire,42.0329229,-91.624533
Marion Fire Department,4,3/30/10,2010,4640 Vasey AVE,Building fire,42.04085,-91.560354
Marion Fire Department,13,4/28/10,2010,3545 Coffey LANE,Building fire,42.117331,-91.55748
Marion Fire Department,5,5/24/10,2010,1701 Jackson DR,Building fire,42.0409128,-91.5411374
Marion Fire Department,5,5/24/10,2010,1701 Jackson DR,Building fire,42.0409128,-91.5411374
Marion Fire Department,5,6/5/10,2010,210 13th ST,Building fire,42.029196,-91.596103
Marion Fire Department,9,6/26/10,2010,1535 Radio RD,Building fire,42.058783,-91.51345
Marion Fire Department,2,7/9/10,2010,1130 S. 12th ST,Building fire,42.018429,-91.597213
Marion Fire Department,2,7/22/10,2010,20 Ash DR,Building fire,42.0342032,-91.5736747
Marion Fire Department,3,7/23/10,2010,479 5th AVE,Building fire,42.030436,-91.605133
Marion Fire Department,4,8/20/10,2010,775 Fairview DR,Building fire,42.0243687,-91.6016047
Marion Fire Department,10,10/13/10,2010,1860 County Home RD,Building fire,42.0938155,-91.5474102
Marion Fire Department,4,11/4/10,2010,2430 17th AVE,Building fire,42.041544,-91.586651
Marion Fire Department,1,11/4/10,2010,1520 11th ST,Building fire,42.04002,-91.598416
Marion Fire Department,4,11/8/10,2010,2900 Indian Creek RD,Building fire,42.0507464,-91.5916952
Marion Fire Department,9,11/24/10,2010,6707 Winslow RD,Building fire,42.085768,-91.5868069
Marion Fire Department,1,11/29/10,2010,1483 Grand AVE Apt apt #8,Building fire,42.0205649,-91.5967558
Marion Fire Department,6,11/30/10,2010,1483 Grand AVE,Building fire,42.0205649,-91.5967558
Marion Fire Department,4,12/9/10,2010,1080 Lyons LANE,Building fire,42.032797,-91.613625
Marion Fire Department,4,12/21/10,2010,130 29th Street CT,Building fire,42.028215,-91.581491
Marion Fire Department,3,3/7/11,2011,957 13th ST,Building fire,42.035718,-91.595401
Marion Fire Department,3,3/28/11,2011,860 Linnview DR,Building fire,42.035935,-91.62482
Marion Fire Department,5,5/10/11,2011,670 34th AVE,Building fire,42.055206,-91.602752
Marion Fire Department,7,5/11/11,2011,670 34th AVE,Building fire,42.055206,-91.602752
Marion Fire Department,5,5/30/11,2011,2385 Stratford DR,Building fire,42.046154,-91.571831
Marion Fire Department,2,6/13/11,2011,1550 50th ST,Building fire,42.038902,-91.557301
Marion Fire Department,2,6/14/11,2011,1550 50th ST,Building fire,42.038902,-91.557301
Marion Fire Department,4,7/12/11,2011,1590 Brockman AVE,Building fire,42.042428,-91.59308
Marion Fire Department,15,7/25/11,2011,5200 Lucore Rd,Building fire,42.0747998,-91.5792084
Marion Fire Department,6,8/8/11,2011,2167 Dawn DR,Building fire,42.068038,-91.619674
Marion Fire Department,4,9/10/11,2011,2730 24th ST,Building fire,42.049309,-91.587774
Marion Fire Department,4,11/22/11,2011,180 21st ST,Building fire,42.028767,-91.590383
Marion Fire Department,7,12/28/11,2011,1006 Orrian DR,Building fire,42.00867,-91.6057189
Marion Fire Department,5,12/31/11,2011,1121 Plumwood CT,Building fire,42.045111,-91.62317
Marion Fire Department,12,1/7/12,2012,1766 Prairie Chapel RD,Building fire,42.1078819,-91.53703
Marion Fire Department,5,1/22/12,2012,1105 S 15 ST,Building fire,42.018567,-91.593434
Marion Fire Department,5,2/20/12,2012,3053 Stone Creek CT,Building fire,42.05251,-91.589196
Marion Fire Department,3,3/8/12,2012,3270 8 ST Apt 2,Building fire,42.053888,-91.601669
Marion Fire Department,2,3/27/12,2012,377 Ben Dov DR,Building fire,42.0314129,-91.5648754
Marion Fire Department,4,4/5/12,2012,985 Lindale DR,Building fire,42.036542,-91.619488
Marion Fire Department,3,4/10/12,2012,455 31 ST,Building fire,42.0309764,-91.5787284
Marion Fire Department,5,5/30/12,2012,150 34th AVE,Building fire,42.05524,-91.608795
Marion Fire Department,4,6/3/12,2012,500 Marion BLVD,Building fire,42.0287818,-91.6164636
Marion Fire Department,5,6/5/12,2012,2895 McGowan BLVD,Building fire,42.043023,-91.581669
Marion Fire Department,5,6/18/12,2012,1786 George DR,Building fire,42.041201,-91.5429602
Marion Fire Department,2,6/25/12,2012,500 8 AVE,Building fire,42.0344134,-91.605632
Marion Fire Department,3,7/25/12,2012,3111 10 ST,Building fire,42.0531719,-91.5988513
Marion Fire Department,1,7/27/12,2012,537 8 AVE,Building fire,42.033943,-91.605107
Marion Fire Department,2,8/6/12,2012,957 12 ST,Building fire,42.035736,-91.596537
Marion Fire Department,5,11/22/12,2012,245 Grand AVE,Building fire,42.020293,-91.607567
Marion Fire Department,5,2/7/13,2013,3230 9 ST Apt 4,Building fire,42.053422,-91.6006419
Marion Fire Department,4,2/10/13,2013,675 S 15 ST,Building fire,42.024067,-91.59155
Marion Fire Department,2,2/13/13,2013,780 5 AVE,Building fire,42.031792,-91.602306
Marion Fire Department,4,2/25/13,2013,6 Chapelridge CIR,Building fire,42.0220058,-91.5721535
Marion Fire Department,8,3/4/13,2013,1860 County Home RD,Building fire,42.0938155,-91.5474102
Marion Fire Department,5,3/11/13,2013,2095 Geode ST,Building fire,42.044508,-91.605864
Marion Fire Department,2,3/27/13,2013,1420 Twixt Town RD,Building fire,42.0277502,-91.6183232
Marion Fire Department,4,4/2/13,2013,3545 3 AVE,Building fire,42.029152,-91.5727239
Marion Fire Department,4,5/15/13,2013,490 20 ST,Building fire,42.031336,-91.590765
Marion Fire Department,2,5/24/13,2013,4451 Lantern CT,Building fire,42.0387259,-91.562319
Marion Fire Department,5,6/24/13,2013,2440 eastlawn DR,Building fire,42.024937,-91.58613
Marion Fire Department,5,6/26/13,2013,675 S 15 ST,Building fire,42.024067,-91.59155
Marion Fire Department,4,7/9/13,2013,1690 Park AVE,Building fire,42.038903,-91.592383
Marion Fire Department,2,7/21/13,2013,449 Morris DR,Building fire,42.0348738,-91.5651963
Marion Fire Department,4,8/15/13,2013,412 Ben-Dov DR,Building fire,42.031356,-91.5649109
Marion Fire Department,5,8/17/13,2013,1985 Blackhawk DR,Building fire,42.0424233,-91.5465507
Marion Fire Department,4,10/2/13,2013,102 3 AVE,Building fire,42.030064,-91.610077
Marion Fire Department,4,10/18/13,2013,3470 Crown AVE,Building fire,42.045859,-91.575115
Marion Fire Department,4,10/18/13,2013,900 26 ST,Building fire,42.034966,-91.585014
Marion Fire Department,4,11/14/13,2013,1120 W 8 AVE,Building fire,42.0355,-91.623583
Marion Fire Department,4,1/16/14,2014,3051 28 AVE,Building fire,42.049435,-91.579986
Marion Fire Department,3,2/24/14,2014,1366 7 ST Apt B,Building fire,42.038951,-91.603025
Marion Fire Department,4,2/26/14,2014,3111 10 ST,Building fire,42.0531719,-91.5988513
Marion Fire Department,7,3/25/14,2014,1210 Blairs Ferry RD,Building fire,42.0329229,-91.624533
Marion Fire Department,5,3/27/14,2014,895 S 11 ST Apt 9,Building fire,42.02175,-91.597712
Marion Fire Department,5,3/29/14,2014,2650 Spoonbill DR,Building fire,42.048291,-91.564302
Marion Fire Department,5,4/11/14,2014,520 17 ST,Building fire,42.031756,-91.592443
Marion Fire Department,9,4/27/14,2014,3462 Barnsley CIR,Building fire,42.0566144,-91.6219643
Marion Fire Department,5,5/11/14,2014,1160 S 12 ST Apt 4,Building fire,42.0182239,-91.597222
Marion Fire Department,4,5/15/14,2014,125 Southview DR Apt A,Building fire,42.028829,-91.62106
Marion Fire Department,2,5/20/14,2014,1461 39 ST Apt Place,Building fire,42.4889592,-90.6898191
Marion Fire Department,9,7/10/14,2014,3425 N Alburnett RD,Building fire,42.110968,-91.616433
Marion Fire Department,4,7/12/14,2014,343 Pheasant AVE,Building fire,42.0485479,-91.613606
Marion Fire Department,4,7/12/14,2014,343 Pheasant AVE,Building fire,42.0485479,-91.613606
Marion Fire Department,3,7/16/14,2014,560 W 8 AVE,Building fire,42.034778,-91.616524
Marion Fire Department,3,9/8/14,2014,1485 9 ST,Building fire,42.039858,-91.600147
Marion Fire Department,1,10/17/14,2014,701 9 AVE Apt 7,Building fire,42.034798,-91.602439
Marion Fire Department,5,10/29/14,2014,4200 Munier RD,Building fire,42.022293,-91.565674
Marion Fire Department,2,11/8/14,2014,1018.5 7 AVE,Building fire,42.0334153,-91.5990146
Marion Fire Department,5,11/10/14,2014,1560 Red Fox WAY,Building fire,42.0390251,-91.5516962
Marion Fire Department,2,11/11/14,2014,78 Birch DR,Building fire,42.0336425,-91.5695934
Mount Vernon Fire Department,6,4/17/10,2010,310 OLD LINCOLN DR,Building fire,Not Found,
Mount Vernon Fire Department,6,4/29/10,2010,216 a av AV SE,Building fire,41.5722593,-90.5849999
Mount Vernon Fire Department,6,7/12/10,2010,415 4th ST NW,Building fire,41.926735,-91.418274
Mount Vernon Fire Department,8,7/25/10,2010,1105 ZINKLULA RD,Building fire,41.903642,-91.474537
Mount Vernon Fire Department,4,8/14/10,2010,600 1ST ST W,Building fire,41.9246398,-91.4266034
Mount Vernon Fire Department,4,8/30/10,2010,208 A AVE SE,Building fire,41.920502,-91.416739
Mount Vernon Fire Department,12,10/29/11,2011,SAILER RD and MCCLELLAND RD,Building fire,41.8832174,-91.4051017
Mount Vernon Fire Department,8,6/21/12,2012,1151 Highway 1 HWY N,Building fire,41.9439917,-91.3977875
Mount Vernon Fire Department,8,6/21/12,2012,1151 Highway 1 HWY N,Building fire,41.9439917,-91.3977875
Mount Vernon Fire Department,8,6/21/12,2012,1151 Highway 1 HWY N,Building fire,41.9439917,-91.3977875
Mount Vernon Fire Department,3,9/7/12,2012,600 1st ST SW,Building fire,41.9245718,-91.4237652
Mount Vernon Fire Department,8,9/7/12,2012,600 1 STA SW,Building fire,41.9245718,-91.4237652
Mount Vernon Fire Department,6,11/21/12,2012,538 Sutliff RD,Building fire,41.899059,-91.386553
Palo Fire Department,12,7/29/10,2010,1951 Carrier RD,Building fire,42.004408,-91.758442
Palo Fire Department,19,4/7/11,2011,3346 Strawn RD,Building fire,42.1059936,-91.8292645
Palo Fire Department,4,2/18/12,2012,4410 Lone Tree RD,Building fire,42.028715,-91.79461
Palo Fire Department,4,3/19/12,2012,707 Vinton ST,Building fire,42.065891,-91.8040259
Palo Fire Department,8,3/19/13,2013,300 Blairsferry RDS Apt B,Building fire,42.0709826,-91.7981519
Robins Fire Department,9,2/28/10,2010,355 S Troy RD,Building fire,42.069792,-91.6679052
Springville Fire Department,6,4/24/10,2010,Carlton LANE,Building fire,42.046109,-91.4675879
Springville Fire Department,5,5/5/10,2010,6th ST S,Building fire,42.0532466,-91.4458413
Springville Fire Department,8,10/28/10,2010,Springville RD,Building fire,42.0635327,-91.4435454
Springville Fire Department,6,1/18/12,2012,510 1st AVE,Building fire,42.053742,-91.445626
Springville Fire Department,6,7/4/13,2013,921 Burr Oaks RD,Building fire,42.057085,-91.454464
Springville Fire Department,16,1/23/14,2014,955 County Home Rd,Building fire,42.093419,-91.458322
Springville Fire Department,11,3/25/14,2014,767 Dee LN,Building fire,41.996395,-91.440943
Springville Fire Department,13,4/10/14,2014,3211 Whittier RD,Building fire,42.093782,-91.462404
Springville Fire Department,9,7/5/14,2014,404 kelley CT,Building fire,42.0628389,-91.4451969
Springville Fire Department,6,11/28/14,2014,703 Broadway ST,Building fire,42.063498,-91.444688
Troy Mills Fire Department,18,2/20/12,2012,3138 E Coggon Road HWY E,Building fire,42.2902361,-91.6819759
Troy Mills Fire Department,5,5/14/12,2012,3167 Vincent AVE,Building fire,42.3258345,-91.6564208
Troy Mills Fire Department,14,6/20/12,2012,5037 Troy Mills RD,Building fire,42.22759,-91.6753389
Troy Mills Fire Department,12,1/23/13,2013,5238 Alice RD,Building fire,42.2410005,-91.6963654
Walker Fire Department,11,9/5/10,2010,5914 Gard RD,Building fire,42.292328,-91.721971
Walker Fire Department,8,9/17/10,2010,310 Maple LN,Building fire,42.287629,-91.776158
Walker Fire Department,10,11/5/11,2011,5084 KLIMA RD,Building fire,42.2866572,-91.7807299
Walker Fire Department,3,12/7/11,2011,4400 Bauer Ln.,Building fire,42.2713899,-91.7958699
Walker Fire Department,13,12/29/11,2011,5209 Fairchild RD,Building fire,42.2545849,-91.7448243
Walker Fire Department,4,4/22/12,2012,713 Ely BLVD,Building fire,42.293558,-91.778857
Walker Fire Department,2,6/29/12,2012,410 Park ST,Building fire,42.289084,-91.7825
Walker Fire Department,15,7/10/12,2012,3365 Quesqueten AVE,Building fire,42.3028215,-91.7733191
Walker Fire Department,5,6/3/13,2013,22 Mill ST,Building fire,42.284699,-91.784744
Walker Fire Department,7,12/31/13,2013,5993 Moses RD,Building fire,42.297879,-91.811722
Walker Fire Department,3,6/1/14,2014,5390 N Center Point RD,Building fire,42.254256,-91.784545
Central City Fire Department,7,1/25/12,2012,137 S Marion RD,Building fire,42.202594,-91.5297375
Central City Fire Department,19,7/24/13,2013,2731 PARIS RD,Building fire,42.238732,-91.6305575
Central City Fire Department,9,7/24/13,2013,708 E MAIN ST,Building fire,42.204229,-91.520875
Central City Fire Department,15,10/27/13,2013,5273 REAMER ROAD,Building fire,42.2333037,-91.656434
Central City Fire Department,9,12/8/13,2013,AL WATERHOUSE AVE,Building fire,42.1992976,-91.531095
Central City Fire Department,18,12/15/13,2013,2153 MAINE RIDGE RD,Building fire,42.211117,-91.575441
Central City Fire Department,10,1/18/14,2014,4150 HWY 13,Building fire,42.1634559,-91.550687
Central City Fire Department,19,2/7/14,2014,2548 WINDY HILL CIR,Building fire,42.2493905,-91.6157181
Central City Fire Department,8,2/8/14,2014,148 N 7TH ST,Building fire,42.2055937,-91.5210687
Central City Fire Department,9,5/21/14,2014,259 S MARION RD Apt 11,Building fire,42.2007761,-91.5297611
