Service Name,time_diff_edit,Incident Date,Year,Full Address,Fire Incident Type,lat,long
Coralville Fire Department,6,12/12/12,2012,2491 Holiday RD Apt 302,"Cooking fire, confined to container",41.697777,-91.6039253
Coralville Fire Department,9,12/14/12,2012,944 Boston WAY Apt B7,Building fire,41.685617,-91.601177
Coralville Fire Department,4,1/1/13,2013,303 4th AVE,"Cooking fire, confined to container",41.6721326,-91.5702884
Coralville Fire Department,3,1/19/13,2013,2056 8th ST,Building fire,41.6827154,-91.5933784
Coralville Fire Department,6,1/22/13,2013,2320 Crosspark RD,"Cooking fire, confined to container",41.7053491,-91.6034282
Coralville Fire Department,5,1/29/13,2013,107 2nd ST,Building fire,41.6696817,-91.5661901
Coralville Fire Department,9,2/3/13,2013,102 2nd AVE,"Cooking fire, confined to container",41.6687273,-91.5690859
Coralville Fire Department,5,2/10/13,2013,401 4th AVE Apt A,"Cooking fire, confined to container",41.672751,-91.570792
Coralville Fire Department,3,2/10/13,2013,906 21st AVE Apt 906,"Cooking fire, confined to container",41.685265,-91.592285
Coralville Fire Department,1,2/11/13,2013,1401 5th ST,"Cooking fire, confined to container",41.6772075,-91.5818517
Coralville Fire Department,5,2/24/13,2013,504 5th ST,"Cooking fire, confined to container",41.673941,-91.5724989
Coralville Fire Department,6,3/5/13,2013,2076 South Ridge DR,Building fire,41.693947,-91.590891
Coralville Fire Department,6,3/15/13,2013,602 10th AVE,"Cooking fire, confined to container",41.676939,-91.578538
Coralville Fire Department,1,3/21/13,2013,2675 Coral CT,Building fire,41.7051103,-91.6101245
Coralville Fire Department,10,3/27/13,2013,714 18th AVE,"Cooking fire, confined to container",41.681303,-91.588422
Coralville Fire Department,8,3/29/13,2013,1451 Coral Ridge AVE,"Cooking fire, confined to container",41.690327,-91.6052831
Coralville Fire Department,4,4/4/13,2013,738 13th AVE,Building fire,41.681552,-91.581676
Coralville Fire Department,7,4/9/13,2013,5 Wendram BLF NE,Building fire,41.692815,-91.545013
Coralville Fire Department,8,4/28/13,2013,618 11th AVE,Building fire,41.678271,-91.579604
Coralville Fire Department,9,5/7/13,2013,3701 2nd ST Apt 5B,Building fire,41.7058983,-91.6320969
Coralville Fire Department,10,5/10/13,2013,233 Highland DR,Building fire,41.65393,-91.558248
Coralville Fire Department,6,5/19/13,2013,2128 Abbie CT,"Cooking fire, confined to container",41.7074349,-91.594763
Coralville Fire Department,10,6/7/13,2013,1451 Coral Ridge AVE Apt 616,"Cooking fire, confined to container",41.690327,-91.6052831
Coralville Fire Department,8,6/9/13,2013,946 Boston WAY Apt 5,"Cooking fire, confined to container",41.685617,-91.601177
Coralville Fire Department,9,6/15/13,2013,1805 21st AVE,Building fire,41.685265,-91.592285
Coralville Fire Department,5,7/6/13,2013,806 13th AVE,"Trash or rubbish fire, contained",41.6822858,-91.5817516
Coralville Fire Department,6,7/8/13,2013,944 Boston WAY Apt 8,"Cooking fire, confined to container",41.685617,-91.601177
Coralville Fire Department,10,7/10/13,2013,1451 Coral Ridge AVE,Building fire,41.690327,-91.6052831
Coralville Fire Department,4,7/16/13,2013,1616 5th ST,"Cooking fire, confined to container",41.677751,-91.585072
Coralville Fire Department,9,8/5/13,2013,2806 Commerce DR DR,"Cooking fire, confined to container",41.6822756,-91.5960643
Coralville Fire Department,4,8/15/13,2013,1799 5th ST Apt 215,"Cooking fire, confined to container",41.679689,-91.58756
Coralville Fire Department,11,8/24/13,2013,950 Boston WAY Apt 2,Building fire,41.685617,-91.601177
Coralville Fire Department,6,9/10/13,2013,1397 2nd ST,"Cooking fire, confined to container",41.6764117,-91.5838888
Coralville Fire Department,7,9/23/13,2013,900 Lincolnshire PL,"Cooking fire, confined to container",41.7051973,-91.5499564
Coralville Fire Department,6,10/4/13,2013,2332 Liberty DR,"Cooking fire, confined to container",41.699715,-91.620397
Coralville Fire Department,7,10/11/13,2013,2031 9th ST Apt 3,"Cooking fire, confined to container",41.68399,-91.592477
Coralville Fire Department,5,10/13/13,2013,2651 2nd ST,"Cooking fire, confined to container",41.6880823,-91.6064178
Coralville Fire Department,4,10/13/13,2013,921 E 2nd AVE,"Cooking fire, confined to container",41.6825778,-91.5621083
Coralville Fire Department,6,11/20/13,2013,1980 South Ridge DR,Building fire,41.6975089,-91.5888949
Coralville Fire Department,7,11/21/13,2013,2027 9th ST,Building fire,41.684074,-91.591798
Coralville Fire Department,1,11/22/13,2013,301 4th AVE,"Cooking fire, confined to container",41.6719842,-91.5713038
Coralville Fire Department,7,11/28/13,2013,516 2nd ST,"Cooking fire, confined to container",41.6708638,-91.5735754
Coralville Fire Department,4,12/8/13,2013,2491 Holiday RD,"Cooking fire, confined to container",41.697777,-91.6039253
Coralville Fire Department,8,12/24/13,2013,209 Holiday RD Apt 323,"Cooking fire, confined to container",41.6937489,-91.568695
Coralville Fire Department,8,1/4/14,2014,600 Grandview CT Apt 617,"Cooking fire, confined to container",41.6526204,-91.5582036
Coralville Fire Department,5,1/11/14,2014,1799 5th ST,"Cooking fire, confined to container",41.679689,-91.58756
Coralville Fire Department,5,1/16/14,2014,2441 10th ST,Building fire,41.688517,-91.6010359
Coralville Fire Department,6,1/18/14,2014,2681 James ST,"Cooking fire, confined to container",41.6868735,-91.6090955
Coralville Fire Department,6,1/25/14,2014,1497 2nd ST,"Cooking fire, confined to container",41.6764117,-91.5838888
Coralville Fire Department,7,2/15/14,2014,2290 Pembrokeshire DR,"Cooking fire, confined to container",41.705132,-91.552649
Coralville Fire Department,5,4/4/14,2014,209 Holiday RD Apt 217,"Cooking fire, confined to container",41.6937489,-91.568695
Coralville Fire Department,6,4/22/14,2014,2491 Holiday RD,"Cooking fire, confined to container",41.697777,-91.6039253
Coralville Fire Department,6,4/22/14,2014,720 5th ST,"Cooking fire, confined to container",41.6745224,-91.5760314
Coralville Fire Department,8,4/30/14,2014,952 Boston WAY,"Cooking fire, confined to container",41.6861366,-91.6014603
Coralville Fire Department,10,5/1/14,2014,5 E Dovetail DR,"Chimney or flue fire, confined to chimney or flue",41.707133,-91.563339
Coralville Fire Department,1,5/30/14,2014,1512 7th ST,"Trash or rubbish fire, contained",41.677997,-91.5833653
Coralville Fire Department,9,6/3/14,2014,2491 Holiday RD Apt 313,"Cooking fire, confined to container",41.697777,-91.6039253
Coralville Fire Department,7,6/3/14,2014,1451 Coral Ridge AVE Apt 417,"Cooking fire, confined to container",41.690327,-91.6052831
Coralville Fire Department,8,6/9/14,2014,402 21st AVE,"Cooking fire, confined to container",41.6823224,-91.5949818
Coralville Fire Department,3,7/4/14,2014,705 20th AVE Apt 3,"Cooking fire, confined to container",41.6802505,-91.5910667
Coralville Fire Department,4,7/18/14,2014,2551 Holiday RD Apt 68,"Cooking fire, confined to container",41.6995712,-91.6047802
Coralville Fire Department,3,7/30/14,2014,413 10th AVE,Building fire,41.673648,-91.5780632
Coralville Fire Department,3,8/9/14,2014,204 2nd ST,Building fire,41.6694,-91.568055
Coralville Fire Department,8,8/10/14,2014,860 Forest Edge DR,Building fire,41.712556,-91.58233
Coralville Fire Department,6,8/29/14,2014,725 20th AVE Apt 2,Building fire,41.681667,-91.590131
Coralville Fire Department,6,9/3/14,2014,725 20th AVE Apt 4,Building fire,41.681667,-91.590131
Coralville Fire Department,7,9/5/14,2014,504 5th ST,Building fire,41.673941,-91.5724989
Coralville Fire Department,8,9/27/14,2014,106 2nd AVE,"Cooking fire, confined to container",41.6691932,-91.570015
Coralville Fire Department,4,10/6/14,2014,2862 Coral CT Apt 103,Building fire,41.704647,-91.60943
Coralville Fire Department,7,10/10/14,2014,704 9th AVE,Building fire,41.678775,-91.577303
Coralville Fire Department,4,11/7/14,2014,1799 5th ST Apt 109,"Cooking fire, confined to container",41.679689,-91.58756
Coralville Fire Department,10,11/9/14,2014,927 Boston WAY,"Cooking fire, confined to container",41.685951,-91.598956
Coralville Fire Department,1,11/14/14,2014,1401 5th ST,"Cooking fire, confined to container",41.6772075,-91.5818517
Coralville Fire Department,7,11/26/14,2014,2591 Heartland PL,"Cooking fire, confined to container",41.7001194,-91.6091016
Coralville Fire Department,6,12/6/14,2014,1300 23rd AVE Apt G,"Cooking fire, confined to container",41.689748,-91.597297
Coralville Fire Department,5,12/10/14,2014,900 Lincolnshire PL,"Cooking fire, confined to container",41.7051973,-91.5499564
Coralville Fire Department,7,12/11/14,2014,2261 Crosspark RD,"Cooking fire, confined to container",41.7055018,-91.6030481
Coralville Fire Department,6,12/12/14,2014,1200 1st AVE,"Cooking fire, confined to container",41.6879058,-91.5654767
Coralville Fire Department,8,12/21/14,2014,1914 8th ST,Building fire,41.6818177,-91.5918789
Hills Fire Department,4,1/14/11,2011,428 iowa AVE,Building fire,41.552757,-91.530071
Hills Fire Department,11,8/24/11,2011,131 apache TRL,Fire in mobile home used as fixed residence,41.6068215,-91.5421084
Hills Fire Department,5,12/17/11,2011,3539 bayertown RD SW,Fire in mobile home used as fixed residence,41.556503,-91.585377
Hills Fire Department,8,12/24/11,2011,3760 560th ST SW,Building fire,41.525801,-91.5649509
Hills Fire Department,9,2/28/12,2012,321 cherokee,Fire in mobile home used as fixed residence,41.6072482,-91.5438801
Hills Fire Department,5,4/5/12,2012,513 mineral point,Building fire,41.6293393,-91.5515158
Hills Fire Department,1,7/31/12,2012,5066 sand RD SE,Building fire,41.5650199,-91.503262
Hills Fire Department,8,10/28/12,2012,3765 475 th ST SW,Building fire,41.4797413,-91.5812759
Hills Fire Department,12,5/7/13,2013,426 dakota TRL,Building fire,41.6080201,-91.544629
Hills Fire Department,15,5/8/13,2013,4608 oakcrest hill RD SE,Building fire,41.597395,-91.540553
Hills Fire Department,10,10/16/13,2013,5709 oakcrest hill RD SE,Building fire,41.517653,-91.541691
Hills Fire Department,7,3/18/14,2014,105 E MAIN ST E,Building fire,41.553982,-91.535702
Hills Fire Department,13,4/19/14,2014,842 BASSWOOD LN,"Cooking fire, confined to container",41.6272661,-91.5522018
Hills Fire Department,13,4/27/14,2014,4325 Nursery LN SE,Building fire,41.60502,-91.508759
Hills Fire Department,2,7/4/14,2014,117 S 3rd ST Apt 111,"Cooking fire, confined to container",41.552923,-91.532684
Hills Fire Department,18,7/20/14,2014,4210 ANDERSON AVE SE,Building fire,41.616606,-91.520649
Iowa City Fire Department,3,1/2/10,2010,127 E COLLEGE ST,Building fire,41.6589192,-91.533477
Iowa City Fire Department,3,1/3/10,2010,1703 GLEASON AV,"Cooking fire, confined to container",41.636705,-91.511405
Iowa City Fire Department,1,1/10/10,2010,112 S SUMMIT ST,Building fire,41.659563,-91.520936
Iowa City Fire Department,5,1/14/10,2010,2901 MELROSE AVE,"Trash or rubbish fire, contained",41.653354,-91.581267
Iowa City Fire Department,3,1/21/10,2010,510 S JOHNSON ST,Building fire,41.654996,-91.526888
Iowa City Fire Department,2,1/24/10,2010,612 E COURT ST,"Cooking fire, confined to container",41.6572783,-91.5266091
Iowa City Fire Department,8,1/28/10,2010,1205 LAURA DR,Building fire,41.684809,-91.543113
Iowa City Fire Department,8,1/28/10,2010,1205 LAURA DR,Building fire,41.684809,-91.543113
Iowa City Fire Department,4,1/28/10,2010,2551 NEVADA AV,Building fire,41.630592,-91.5025
Iowa City Fire Department,8,1/28/10,2010,1205 LAURA DR,Building fire,41.684809,-91.543113
Iowa City Fire Department,5,2/2/10,2010,5 W JEFFERSON ST,"Cooking fire, confined to container",41.6624772,-91.5362723
Iowa City Fire Department,4,2/6/10,2010,1926 BROADWAY ST,Building fire,41.6405972,-91.5200812
Iowa City Fire Department,2,2/15/10,2010,228 E COURT ST,"Cooking fire, confined to container",41.656561,-91.531713
Iowa City Fire Department,3,2/16/10,2010,223 E BLOOMINGTON ST,Building fire,41.664406,-91.532119
Iowa City Fire Department,2,2/18/10,2010,515 E COLLEGE ST,Building fire,41.658613,-91.527979
Iowa City Fire Department,5,2/21/10,2010,2404 BARTELT RD Apt 2A,Building fire,41.6541476,-91.5740197
Iowa City Fire Department,3,2/22/10,2010,426 S JOHNSON ST,"Cooking fire, confined to container",41.656148,-91.526875
Iowa City Fire Department,2,2/25/10,2010,320 E WASHINGTON ST Apt 5A,Building fire,41.6603942,-91.5310564
Iowa City Fire Department,2,3/3/10,2010,517 S LINN ST Apt Apt #12,"Cooking fire, confined to container",41.654964,-91.532141
Iowa City Fire Department,5,3/5/10,2010,327 CAMDEN RD,"Cooking fire, confined to container",41.658012,-91.47195
Iowa City Fire Department,1,3/6/10,2010,517 IOWA AV Apt 6,"Cooking fire, confined to container",41.660865,-91.527951
Iowa City Fire Department,4,3/9/10,2010,2401 HWY 6 E Apt 4,Building fire,41.6352244,-91.5000773
Iowa City Fire Department,3,3/12/10,2010,540 S SUMMIT ST,"Cooking fire, confined to container",41.654226,-91.520763
Iowa City Fire Department,5,3/18/10,2010,940 LONGFELLOW CT,Building fire,41.650727,-91.515237
Iowa City Fire Department,6,3/21/10,2010,2570 INDEPENDENCE RD,Building fire,41.632758,-91.474934
Iowa City Fire Department,2,3/22/10,2010,1611 CROSBY LA,"Cooking fire, confined to container",41.6382649,-91.512429
Iowa City Fire Department,6,3/28/10,2010,203 MYRTLE AV Apt 217,"Cooking fire, confined to container",41.653075,-91.541529
Iowa City Fire Department,6,3/29/10,2010,2635 WESTWINDS DR,Building fire,41.650799,-91.578572
Iowa City Fire Department,3,4/4/10,2010,2401 E HIGHWAY #6,"Cooking fire, confined to container",41.6352244,-91.5000773
Iowa City Fire Department,4,4/11/10,2010,418 DOUGLASS ST,Fires in structure other than in a building,41.649322,-91.544257
Iowa City Fire Department,3,4/11/10,2010,333 E CHURCH ST Apt 13,"Cooking fire, confined to container",41.667659,-91.530501
Iowa City Fire Department,7,4/14/10,2010,1060 SCOTT PARK DR,Building fire,41.662166,-91.481698
Iowa City Fire Department,3,4/17/10,2010,1328 E BLOOMINGTON ST,Building fire,41.6649079,-91.516186
Iowa City Fire Department,4,4/18/10,2010,1342 OXFORD PL,Building fire,41.644545,-91.488319
Iowa City Fire Department,4,4/25/10,2010,2401 HWY 6 E,"Trash or rubbish fire, contained",41.6352244,-91.5000773
Iowa City Fire Department,6,4/30/10,2010,2040 WATERFRONT DR,Building fire,41.637776,-91.529345
Iowa City Fire Department,5,4/30/10,2010,1511 SPRUCE ST,Building fire,41.643428,-91.512523
Iowa City Fire Department,3,5/5/10,2010,116 E WASHINGTON ST,"Cooking fire, confined to container",41.66009,-91.5338715
Iowa City Fire Department,2,5/15/10,2010,160 N LINN ST,"Chimney or flue fire, confined to chimney or flue",41.6631923,-91.5313703
Iowa City Fire Department,2,5/16/10,2010,332 S LINN ST Apt 212,"Cooking fire, confined to container",41.6569702,-91.5312454
Iowa City Fire Department,4,5/30/10,2010,1205 LAURA DR Apt 145,Building fire,41.684809,-91.543113
Iowa City Fire Department,4,6/1/10,2010,3342 ROHRET RD,Building fire,41.646094,-91.588499
Iowa City Fire Department,3,6/2/10,2010,701 OAKNOLL DR Apt 127,"Cooking fire, confined to container",41.6520202,-91.5542455
Iowa City Fire Department,4,6/2/10,2010,1229 SHANNON DR Apt 105,"Cooking fire, confined to container",41.64781,-91.582615
Iowa City Fire Department,7,6/26/10,2010,401 HAWK RIDGE DR,"Cooking fire, confined to container",41.6478446,-91.5538541
Iowa City Fire Department,6,7/8/10,2010,851 SCOTT PARK DR,"Cooking fire, confined to container",41.658776,-91.480732
Iowa City Fire Department,3,7/15/10,2010,32 S CLINTON ST,"Fuel burner/boiler malfunction, fire confined",41.6602656,-91.5343709
Iowa City Fire Department,4,7/23/10,2010,417 S GILBERT ST,"Trash or rubbish fire, contained",41.656033,-91.530522
Iowa City Fire Department,6,8/3/10,2010,834 CLARK ST,Building fire,41.651216,-91.5192299
Iowa City Fire Department,6,8/4/10,2010,3455 COURT ST,"Cooking fire, confined to container",41.6567859,-91.483354
Iowa City Fire Department,4,8/8/10,2010,609 HOLLYWOOD BLVD,"Cooking fire, confined to container",41.64338,-91.5271
Iowa City Fire Department,3,8/13/10,2010,218 E MARKET ST,Building fire,41.6637729,-91.532317
Iowa City Fire Department,3,8/22/10,2010,630 S CAPITOL ST,Building fire,41.653607,-91.535771
Iowa City Fire Department,3,9/8/10,2010,838 WALNUT ST,Building fire,41.6505115,-91.5226453
Iowa City Fire Department,7,9/11/10,2010,1080 SILVERCREST WAY,Building fire,41.6490592,-91.4806716
Iowa City Fire Department,3,9/17/10,2010,621 S DODGE ST Apt 4,"Cooking fire, confined to container",41.653446,-91.526306
Iowa City Fire Department,3,9/19/10,2010,25 S MADISON ST,Building fire,41.6609691,-91.5377053
Iowa City Fire Department,4,9/20/10,2010,103 S CAPITOL ST,"Trash or rubbish fire, contained",41.6601115,-91.5361776
Iowa City Fire Department,8,9/21/10,2010,520 MANOR DR,"Cooking fire, confined to container",41.672623,-91.548073
Iowa City Fire Department,4,9/25/10,2010,2740 LAKESIDE DR,"Cooking fire, confined to container",41.6353078,-91.4975615
Iowa City Fire Department,11,10/5/10,2010,650 SCOTT PARK DR,"Cooking fire, confined to container",41.656351,-91.47997
Iowa City Fire Department,6,10/15/10,2010,1109 PINE ST,Building fire,41.648911,-91.513864
Iowa City Fire Department,4,10/16/10,2010,2482 LAKESIDE DR,"Cooking fire, confined to container",41.634189,-91.501451
Iowa City Fire Department,3,10/23/10,2010,1117 TEG DR,"Trash or rubbish fire, contained",41.64821,-91.5687452
Iowa City Fire Department,4,10/24/10,2010,2711 FERNDALE DR,Building fire,41.655324,-91.494983
Iowa City Fire Department,4,10/29/10,2010,2401 E HIGHWAY #6 Apt 3809,Building fire,41.6352244,-91.5000773
Iowa City Fire Department,3,11/9/10,2010,2530 BARTELT RD Apt #2C,"Cooking fire, confined to container",41.6536002,-91.5764581
