Service Name,time_diff_edit,Incident Date,Year,Full Address,Fire Incident Type,lat,long
Cedar Rapids Fire Department,6,12/18/09,2009,1623 PARK TOWNE CT NE Apt N 9,"Cooking fire, confined to container",42.0201879,-91.6614276
Cedar Rapids Fire Department,4,12/20/09,2009,561 ASHTON PL NE Apt 5,"Cooking fire, confined to container",42.0420705,-91.6405332
Cedar Rapids Fire Department,1,12/21/09,2009,1601 3RD ST SE,Building fire,41.9686356,-91.6553105
Cedar Rapids Fire Department,5,12/21/09,2009,213 HANOVER RD SW,Building fire,41.9677239,-91.74437
Cedar Rapids Fire Department,8,12/24/09,2009,5300 EDGEWOOD RD NE,Building fire,42.0325229,-91.7006903
Cedar Rapids Fire Department,5,12/28/09,2009,207 15TH ST SE,"Cooking fire, confined to container",41.98694,-91.651445
Cedar Rapids Fire Department,6,12/31/09,2009,7004 BALDRIDGE PL NE,"Cooking fire, confined to container",42.0482846,-91.664044
Cedar Rapids Fire Department,7,1/2/10,2010,283 38TH STR DR SE,Building fire,42.0143181,-91.6307498
Cedar Rapids Fire Department,7,1/3/10,2010,400 COLLINS RD NE,Building fire,42.0280838,-91.6324042
Cedar Rapids Fire Department,7,1/5/10,2010,8TH AV SW and 15TH ST SW,"Chimney or flue fire, confined to chimney or flue",41.9689835,-91.6917411
Cedar Rapids Fire Department,8,1/6/10,2010,116 34TH ST SE,"Chimney or flue fire, confined to chimney or flue",41.993083,-91.618256
Cedar Rapids Fire Department,5,1/9/10,2010,3225 PIONEER AVE SE Apt 14,"Cooking fire, confined to container",41.9695329,-91.6199983
Cedar Rapids Fire Department,4,1/10/10,2010,1317 6TH ST NW,Building fire,41.985935,-91.680531
Cedar Rapids Fire Department,8,1/12/10,2010,1611 PINEHURST DR NE Apt 2A,Building fire,42.037422,-91.660372
Cedar Rapids Fire Department,5,1/13/10,2010,4833 1ST AVE W Apt B,"Cooking fire, confined to container",41.966807,-91.733418
Cedar Rapids Fire Department,4,1/17/10,2010,2047 GRANDE AVE SE,"Cooking fire, confined to container",41.987255,-91.638387
Cedar Rapids Fire Department,4,1/19/10,2010,4141 22ND AVE SW Apt 8,Building fire,41.957516,-91.725324
Cedar Rapids Fire Department,9,1/19/10,2010,1725 O AVE NW,"Cooking fire, confined to container",41.988341,-91.696382
Cedar Rapids Fire Department,4,1/20/10,2010,3750 16TH AVE SW,"Cooking fire, confined to container",41.964311,-91.720664
Cedar Rapids Fire Department,5,1/24/10,2010,222 JACOLYN DR SW,Building fire,41.964872,-91.733186
Cedar Rapids Fire Department,3,1/29/10,2010,129 27TH STR DR SE,Building fire,42.00323,-91.6335579
Cedar Rapids Fire Department,4,1/29/10,2010,129 27TH STR DR SE,Building fire,42.00323,-91.6335579
Cedar Rapids Fire Department,5,2/6/10,2010,1321 15TH ST SE Apt 208,Building fire,41.9725208,-91.649068
Cedar Rapids Fire Department,7,2/7/10,2010,5542 KIRKWOOD BLVD SW Apt 6,Building fire,41.9198705,-91.6567859
Cedar Rapids Fire Department,3,2/11/10,2010,1416 3RD AVE SE Apt 1,"Cooking fire, confined to container",41.986118,-91.651743
Cedar Rapids Fire Department,4,2/13/10,2010,394 17TH ST SE Apt C,Building fire,41.983908,-91.646164
Cedar Rapids Fire Department,6,2/16/10,2010,1925 20TH ST NW,Building fire,41.995072,-91.6989399
Cedar Rapids Fire Department,10,2/24/10,2010,3732 TANAGER DR NE,"Cooking fire, confined to container",42.017302,-91.680277
Cedar Rapids Fire Department,11,2/26/10,2010,1412 SCARLET SAGE DR SW,Building fire,41.916682,-91.6327994
Cedar Rapids Fire Department,5,3/1/10,2010,5443 GORDON AVE NW,Building fire,41.971421,-91.741801
Cedar Rapids Fire Department,6,3/8/10,2010,2981 6TH ST SW,Building fire,41.9481724,-91.6767353
Cedar Rapids Fire Department,6,3/12/10,2010,214 SAND LN NW,"Cooking fire, confined to container",41.973037,-91.756883
Cedar Rapids Fire Department,8,3/12/10,2010,4617 J ST SW,Building fire,41.9327276,-91.6659564
Cedar Rapids Fire Department,17,3/13/10,2010,802 15TH AVE SW Apt 2,Building fire,41.963189,-91.680216
Cedar Rapids Fire Department,1,3/13/10,2010,4012 21ST AVE SW Apt 3,Building fire,41.95948,-91.7239
Cedar Rapids Fire Department,3,3/15/10,2010,2020 SCOTTY DR SW,Building fire,41.9584998,-91.7206067
Cedar Rapids Fire Department,5,3/18/10,2010,2253 C ST SW,Building fire,41.9575581,-91.6502249
Cedar Rapids Fire Department,1,3/20/10,2010,430 JACOLYN DR SW Apt 13,Building fire,41.9660845,-91.7306484
Cedar Rapids Fire Department,4,3/21/10,2010,253 38TH STR DR SE Apt 13,Building fire,42.0146069,-91.6307928
Cedar Rapids Fire Department,5,3/22/10,2010,4101 16TH AVE SW Apt 60A,"Trash or rubbish fire, contained",41.962572,-91.72289
Cedar Rapids Fire Department,6,3/24/10,2010,2042 LINN BLVD SE,Building fire,41.993408,-91.632357
Cedar Rapids Fire Department,6,3/26/10,2010,3524 NORTHWOOD DR NE,Building fire,42.015201,-91.674922
Cedar Rapids Fire Department,6,3/26/10,2010,136 JACOLYN DR SW Apt 8,"Cooking fire, confined to container",41.966216,-91.731478
Cedar Rapids Fire Department,5,3/27/10,2010,53 CHERRY HILL RD NW,Building fire,41.9696489,-91.7422349
Cedar Rapids Fire Department,5,3/31/10,2010,1252 32ND ST NE,Building fire,42.01077,-91.654663
Cedar Rapids Fire Department,6,4/4/10,2010,511 17TH ST SE,Building fire,41.982158,-91.646781
Cedar Rapids Fire Department,5,4/5/10,2010,1640 F AVE NW Apt 11,Building fire,41.97944,-91.6939711
Cedar Rapids Fire Department,5,4/6/10,2010,1442 2nd ST SE,Building fire,41.9679829,-91.655863
Cedar Rapids Fire Department,4,4/14/10,2010,350 EDGEWOOD RD NW,Building fire,41.9757766,-91.7165543
Cedar Rapids Fire Department,5,4/14/10,2010,415 1ST ST SE,"Cooking fire, confined to container",41.974919,-91.667117
Cedar Rapids Fire Department,5,4/16/10,2010,1911 K ST SW,Building fire,41.959241,-91.668289
Cedar Rapids Fire Department,5,4/16/10,2010,526 MEMORIAL DR SE,Building fire,41.98107,-91.627842
Cedar Rapids Fire Department,4,4/16/10,2010,919 F AVE NW,Building fire,41.978751,-91.685727
Cedar Rapids Fire Department,4,4/18/10,2010,3000 J ST SW,"Cooking fire, confined to container",41.947431,-91.6682398
Cedar Rapids Fire Department,4,4/20/10,2010,201 27TH STR DR SE,Building fire,42.003132,-91.633144
Cedar Rapids Fire Department,4,4/24/10,2010,362 33RD AVE SW,"Cooking fire, confined to container",41.9453653,-91.6718739
Cedar Rapids Fire Department,6,4/30/10,2010,830 BRIDGIT LN SE Apt 9,Building fire,42.024757,-91.618441
Cedar Rapids Fire Department,4,5/6/10,2010,2050 GLASS RD NE,Building fire,42.0127384,-91.6694312
Cedar Rapids Fire Department,6,5/7/10,2010,1809 WESTERN DR SW,Fire in mobile home used as fixed residence,41.9618104,-91.7497135
Cedar Rapids Fire Department,9,5/9/10,2010,3211 44TH ST NE,Building fire,42.023305,-91.687965
Cedar Rapids Fire Department,6,5/9/10,2010,4200 1ST AVE E,Building fire,42.0228456,-91.632451
Cedar Rapids Fire Department,3,5/10/10,2010,901 Oakland RD NE,Building fire,41.995911,-91.660087
Cedar Rapids Fire Department,7,5/10/10,2010,2620 ADIRONDACK DR NE,"Cooking fire, confined to container",42.0042789,-91.683209
Cedar Rapids Fire Department,4,5/11/10,2010,2928 MEADOWBROOK DR SE,Building fire,41.980998,-91.624786
Cedar Rapids Fire Department,5,5/16/10,2010,2406 Franklin AVE NE and 20th,Building fire,41.9970402,-91.6428316
Cedar Rapids Fire Department,5,5/16/10,2010,2931 6TH ST SW Apt 14,Building fire,41.9489686,-91.6768334
Cedar Rapids Fire Department,5,5/17/10,2010,901 ASHFORD DR NE,"Cooking fire, confined to container",42.055122,-91.647223
Cedar Rapids Fire Department,4,5/22/10,2010,1030 MEMORIAL DR SE,"Cooking fire, confined to container",41.974926,-91.627422
Cedar Rapids Fire Department,3,5/27/10,2010,1570 2ND AVE SE,"Cooking fire, confined to container",41.9887469,-91.649464
Cedar Rapids Fire Department,5,5/29/10,2010,921 OLD MARION RD NE,"Cooking fire, confined to container",42.021834,-91.6477644
Cedar Rapids Fire Department,4,5/29/10,2010,427 ASHTON PL NE,"Cooking fire, confined to container",42.0414176,-91.640987
Cedar Rapids Fire Department,4,5/29/10,2010,248 21ST AVE SW,"Trash or rubbish fire, contained",41.95806,-91.666096
Cedar Rapids Fire Department,5,5/31/10,2010,1215 32ND ST NE,Building fire,42.009997,-91.653128
Cedar Rapids Fire Department,3,5/31/10,2010,2329 HILLCREST DR SE,"Trash or rubbish fire, contained",41.978907,-91.633441
Cedar Rapids Fire Department,4,6/1/10,2010,1311 15TH ST SE Apt 209,"Cooking fire, confined to container",41.9726059,-91.6490687
Cedar Rapids Fire Department,7,6/1/10,2010,3425 HEMLOCK PL NE Apt 7,"Cooking fire, confined to container",42.034048,-91.6911049
Cedar Rapids Fire Department,5,6/4/10,2010,3404 QUEEN DR SW Apt 301,"Cooking fire, confined to container",41.9444386,-91.7149475
Cedar Rapids Fire Department,13,6/7/10,2010,5010 GREEN VALLEY PL SE,"Cooking fire, confined to container",41.979557,-91.599542
Cedar Rapids Fire Department,7,6/9/10,2010,57 33RD AVE SW,"Cooking fire, confined to container",41.9447262,-91.6614571
Cedar Rapids Fire Department,6,6/12/10,2010,1618 MORRIS AVE NW,Building fire,41.990585,-91.726747
Cedar Rapids Fire Department,7,6/25/10,2010,1400 SEMINOLE VALLEY RD NE,Building fire,42.0026004,-91.7281718
Cedar Rapids Fire Department,6,6/27/10,2010,2249 C ST SW Apt 1,"Cooking fire, confined to container",41.9576419,-91.6503362
Cedar Rapids Fire Department,6,6/27/10,2010,6238 ROCKWELL DR NE Apt 101,"Cooking fire, confined to container",42.0406421,-91.6483891
Cedar Rapids Fire Department,5,6/29/10,2010,1221 15TH ST SE Apt 108,"Cooking fire, confined to container",41.9735326,-91.6490724
Cedar Rapids Fire Department,5,6/29/10,2010,3230 DALEWOOD AVE SE,Building fire,41.97871,-91.620622
Cedar Rapids Fire Department,7,7/5/10,2010,382 LESLEY LN NE,Building fire,42.0294716,-91.6899694
Cedar Rapids Fire Department,8,7/5/10,2010,112 OKLAHOMA AV SW,Building fire,41.917769,-91.662803
Cedar Rapids Fire Department,6,7/5/10,2010,360 30TH ST NW,"Cooking fire, confined to container",41.976215,-91.711714
Cedar Rapids Fire Department,4,7/9/10,2010,222 JACOLYN DR SW Apt 2,"Cooking fire, confined to container",41.964872,-91.733186
Cedar Rapids Fire Department,4,7/11/10,2010,934 26TH ST SE,Building fire,41.975888,-91.630272
Cedar Rapids Fire Department,4,7/12/10,2010,934 26TH ST SE,Building fire,41.975888,-91.630272
Cedar Rapids Fire Department,5,7/15/10,2010,23 CYNTHIA ST SW,"Cooking fire, confined to container",41.9505215,-91.7313906
Cedar Rapids Fire Department,3,7/18/10,2010,862 OAKLAND RD NE,Building fire,41.994578,-91.659267
Cedar Rapids Fire Department,5,7/19/10,2010,400 1ST ST SE,"Cooking fire, confined to container",41.9753283,-91.6663295
Cedar Rapids Fire Department,7,7/19/10,2010,1635 B AVE NE Apt 2,"Cooking fire, confined to container",41.991424,-91.6505789
Cedar Rapids Fire Department,11,7/19/10,2010,1418 4TH AVE SE,"Cooking fire, confined to container",41.984027,-91.65181
Cedar Rapids Fire Department,4,7/20/10,2010,605 4TH ST SW,"Cooking fire, confined to container",41.969905,-91.674425
Cedar Rapids Fire Department,4,7/20/10,2010,419 36TH ST NE,Building fire,42.014414,-91.639191
Cedar Rapids Fire Department,6,7/24/10,2010,1224 13TH ST NW,"Cooking fire, confined to container",41.9860967,-91.6932319
Cedar Rapids Fire Department,3,7/26/10,2010,1635 B AVE NE,"Cooking fire, confined to container",41.991424,-91.6505789
Cedar Rapids Fire Department,5,7/29/10,2010,9125 ATLANTIC DR SW,"Cooking fire, confined to container",41.891314,-91.678764
Cedar Rapids Fire Department,4,8/2/10,2010,304 K AVE NW,Building fire,41.983869,-91.677818
Cedar Rapids Fire Department,5,8/3/10,2010,1416 10TH ST NW,Building fire,41.9873819,-91.68615
Cedar Rapids Fire Department,7,8/14/10,2010,700 41ST AVE DR SW Apt 8,Fire in mobile home used as fixed residence,41.940606,-91.648071
Cedar Rapids Fire Department,6,8/16/10,2010,250 ATWOOD DR SW,"Cooking fire, confined to container",41.967372,-91.7541509
Cedar Rapids Fire Department,5,8/16/10,2010,937 19TH AVE SW,Building fire,41.959493,-91.6827519
Cedar Rapids Fire Department,5,8/16/10,2010,941 19 AV SW,Building fire,41.959494,-91.682901
Cedar Rapids Fire Department,5,8/19/10,2010,1412 5TH AVE SE,Building fire,41.982993,-91.652107
Cedar Rapids Fire Department,4,8/21/10,2010,225 5TH ST NW,Building fire,41.976559,-91.679069
Cedar Rapids Fire Department,10,8/23/10,2010,411 30TH STR DR SE,Building fire,42.006827,-91.628043
Cedar Rapids Fire Department,6,8/23/10,2010,1018 TIARA DR NE,Building fire,42.056463,-91.649972
Cedar Rapids Fire Department,5,8/27/10,2010,925 N ST SW,Building fire,41.966354,-91.673069
Cedar Rapids Fire Department,6,8/29/10,2010,1006 SIOUX DR NW,"Cooking fire, confined to container",41.982307,-91.694297
Cedar Rapids Fire Department,5,8/31/10,2010,1039 3RD AVE SE,Building fire,41.982599,-91.656454
Cedar Rapids Fire Department,4,9/2/10,2010,5170 16TH AVE SW Apt 8,"Cooking fire, confined to container",41.964743,-91.7368478
Cedar Rapids Fire Department,3,9/9/10,2010,640 16TH AVE SW Apt 8,Building fire,41.962129,-91.678741
Cedar Rapids Fire Department,5,9/14/10,2010,219 7TH ST SW,Building fire,41.9723339,-91.67947
Cedar Rapids Fire Department,5,9/14/10,2010,118 11th ST SW,Building fire,41.971442,-91.685411
Cedar Rapids Fire Department,5,9/15/10,2010,955 15TH AVE SW,Building fire,41.9626189,-91.683331
Cedar Rapids Fire Department,5,9/16/10,2010,1705 14TH AVE SW,"Cooking fire, confined to container",41.963349,-91.694549
Cedar Rapids Fire Department,5,9/19/10,2010,1601 E AVE NW,"Chimney or flue fire, confined to chimney or flue",41.977552,-91.693703
Cedar Rapids Fire Department,7,9/20/10,2010,426 ROCKHURST DR SW,"Cooking fire, confined to container",41.967387,-91.764518
Cedar Rapids Fire Department,5,9/20/10,2010,5300 WILLOW CREEK DR SW,Building fire,41.9273891,-91.6938563
Cedar Rapids Fire Department,5,9/23/10,2010,612 16TH ST SE,Building fire,41.981088,-91.647514
Cedar Rapids Fire Department,4,9/23/10,2010,2722 JOHNSON AVE NW Apt 204,"Cooking fire, confined to container",41.9746214,-91.708599
Cedar Rapids Fire Department,0,9/27/10,2010,6301 KIRKWOOD BLVD SW,Building fire,41.9055729,-91.650244
Cedar Rapids Fire Department,5,9/29/10,2010,2975 F AVE NW,Building fire,41.9791947,-91.7114338
Cedar Rapids Fire Department,21,9/30/10,2010,E AV NW and 3RD ST NW,Building fire,41.9779439,-91.6771982
Cedar Rapids Fire Department,5,10/2/10,2010,404 JACOLYN DR SW Apt 1,"Cooking fire, confined to container",41.964872,-91.733186
Cedar Rapids Fire Department,5,10/2/10,2010,2008 BALSAM DR SW,"Chimney or flue fire, confined to chimney or flue",41.958432,-91.700037
Cedar Rapids Fire Department,5,10/4/10,2010,1315 OAKLAND RD NE Apt 4,Building fire,42.0023352,-91.6598855
Cedar Rapids Fire Department,6,10/4/10,2010,138 33RD STR DR SE Apt 2,"Cooking fire, confined to container",42.01142,-91.633279
Cedar Rapids Fire Department,5,10/7/10,2010,3009 12TH AVE SW,Building fire,41.9650055,-91.7107202
Cedar Rapids Fire Department,0,10/10/10,2010,1915 Gretchen DR,Building fire,41.9593533,-91.7480588
Cedar Rapids Fire Department,0,10/10/10,2010,1915 GRETCHEN DR SW,Building fire,41.9593533,-91.7480588
Cedar Rapids Fire Department,4,10/11/10,2010,2733 2 nd AVE SE,Building fire,41.9769001,-91.6695284
Cedar Rapids Fire Department,6,10/12/10,2010,1616 PARKWOOD LN NE,"Cooking fire, confined to container",42.049956,-91.660329
Cedar Rapids Fire Department,3,10/13/10,2010,1545 2nd AV SE,Building fire,41.987943,-91.649851
Cedar Rapids Fire Department,5,10/14/10,2010,1410 32 nd ST NE Apt 1,Building fire,42.0107349,-91.656796
Cedar Rapids Fire Department,5,10/16/10,2010,3725 2ND AVE SW,"Cooking fire, confined to container",41.966344,-91.720982
Cedar Rapids Fire Department,8,10/20/10,2010,1600 BLAIRS FERRY RD NE,Building fire,42.0351404,-91.6608234
Cedar Rapids Fire Department,5,10/22/10,2010,824 3RD AVE SE,Building fire,41.981637,-91.659591
Cedar Rapids Fire Department,7,10/24/10,2010,1218 33RD ST NE,Building fire,42.011476,-91.653276
Cedar Rapids Fire Department,6,10/24/10,2010,921 OLD MARION RD NE Apt 118,"Cooking fire, confined to container",42.021834,-91.6477644
Cedar Rapids Fire Department,5,10/25/10,2010,2309 C ST SW,Building fire,41.9563049,-91.6475767
Cedar Rapids Fire Department,3,10/25/10,2010,1030 MEMORIAL DR SE,"Cooking fire, confined to container",41.974926,-91.627422
Cedar Rapids Fire Department,7,10/26/10,2010,1140 PARK PL NE,"Cooking fire, confined to container",42.030763,-91.651833
Cedar Rapids Fire Department,4,10/27/10,2010,1739 4TH AVE SE,Building fire,41.983303,-91.645019
Cedar Rapids Fire Department,6,10/28/10,2010,4011 22ND AVE SW,Building fire,41.957217,-91.723253
Cedar Rapids Fire Department,5,10/29/10,2010,221 16TH ST NE,"Cooking fire, confined to container",41.990644,-91.651938
Cedar Rapids Fire Department,5,10/29/10,2010,PENN AV NW and 9TH ST NW,Building fire,41.991226,-91.6846175
Cedar Rapids Fire Department,5,11/1/10,2010,925 N ST SW,"Trash or rubbish fire, contained",41.966354,-91.673069
Cedar Rapids Fire Department,5,11/3/10,2010,3131 PEBBLE DR SW,Building fire,41.9476374,-91.7136842
Cedar Rapids Fire Department,9,11/9/10,2010,3241 DALEWOOD AVE SE,"Cooking fire, confined to container",41.978206,-91.6198859
Cedar Rapids Fire Department,8,11/10/10,2010,147 20TH AVE SW,"Cooking fire, confined to container",41.958288,-91.659206
Cedar Rapids Fire Department,5,11/10/10,2010,418 2ND ST NE,"Cooking fire, confined to container",41.9808548,-91.6704926
Cedar Rapids Fire Department,6,11/14/10,2010,7535 NORMANDY DR NE,Building fire,42.054031,-91.629889
Cedar Rapids Fire Department,3,11/16/10,2010,909 28TH ST SE,Building fire,41.97647,-91.626674
Cedar Rapids Fire Department,4,11/17/10,2010,418 2ND ST NE,"Cooking fire, confined to container",41.9808548,-91.6704926
Cedar Rapids Fire Department,6,11/19/10,2010,2010 GLASS RD NE Apt 207,"Cooking fire, confined to container",42.0125994,-91.6689351
Cedar Rapids Fire Department,5,11/22/10,2010,950 N ST SW,"Trash or rubbish fire, contained",41.9659239,-91.6734271
Cedar Rapids Fire Department,4,11/22/10,2010,1261 1ST AVE E,"Cooking fire, confined to container",41.9857,-91.655747
Cedar Rapids Fire Department,4,11/24/10,2010,1000 28TH ST SE,"Cooking fire, confined to container",41.975839,-91.625941
Cedar Rapids Fire Department,6,11/25/10,2010,2925 JOHNSON AVE NW Apt 10,"Cooking fire, confined to container",41.973051,-91.710226
Cedar Rapids Fire Department,16,11/30/10,2010,944 M ST SW,Building fire,41.966146,-91.672546
Cedar Rapids Fire Department,9,12/4/10,2010,1313 OAKLAND RD NE Apt 5,Building fire,42.002336,-91.660997
Cedar Rapids Fire Department,5,12/5/10,2010,1705 5TH AVE SE Apt B,Building fire,41.982207,-91.646148
Cedar Rapids Fire Department,5,12/8/10,2010,436 NW 20th ST NW,Building fire,41.977348,-91.701317
Cedar Rapids Fire Department,5,12/8/10,2010,430 20TH ST NW,Building fire,41.977175,-91.701317
Cedar Rapids Fire Department,6,12/9/10,2010,2050 GLASS RD NE Apt 204,Building fire,42.0127384,-91.6694312
Cedar Rapids Fire Department,4,12/10/10,2010,1558 BEVER AVE SE,Building fire,41.984701,-91.6483816
Cedar Rapids Fire Department,5,12/15/10,2010,390 CRANDALL DR NE,Building fire,42.044999,-91.638338
Cedar Rapids Fire Department,4,12/17/10,2010,1545 BEVER AVE SE,Building fire,41.984375,-91.6487889
Cedar Rapids Fire Department,4,12/18/10,2010,6715 COUNTRY HILL RD NE Apt 2,"Cooking fire, confined to container",42.045737,-91.640975
Cedar Rapids Fire Department,5,12/25/10,2010,1600 3RD AVE SE Apt D,"Cooking fire, confined to container",41.9882739,-91.647766
Cedar Rapids Fire Department,11,12/28/10,2010,725 41ST AVE DR SW,Building fire,41.9358886,-91.6449503
