Incident FDID,County,Service Name,Time Diff : Alarm - Arrival,time_diff_edit,Incident Date,Year,Full Address,Incident City,Fire Incident Type - Code,Fire Incident Type,full_address_geocode,lat,long
6012,Benton,Van Horne Fire Department,0:05,5,10/3/12,2012,122 Main ST,Van Horne,111,Building fire,"122 Main ST, Van Horne, Iowa",42.0083528,-92.0911653
6012,Benton,Van Horne Fire Department,0:06,6,2/16/14,2014,300 8th ST Apt 10,Van Horne,113,"Cooking fire, confined to container","300 8th ST Apt 10, Van Horne, Iowa",42.009622,-92.095642
6012,Benton,Van Horne Fire Department,0:06,6,3/14/14,2014,110 9th ST,Van Horne,111,Building fire,"110 9th ST, Van Horne, Iowa",42.008306,-92.096904
6012,Benton,Van Horne Fire Department,0:02,2,8/18/14,2014,300 8th ST Apt 10,Van Horne,113,"Cooking fire, confined to container","300 8th ST Apt 10, Van Horne, Iowa",42.009622,-92.095642
6012,Benton,Van Horne Fire Department,0:05,5,12/8/14,2014,104 2nd ST,Van Horne,118,"Trash or rubbish fire, contained","104 2nd ST, Van Horne, Iowa",42.007784,-92.087405
6013,Benton,Vinton Fire Department,0:06,6,12/11/05,2005,1609 1st ST Apt # 5,Vinton,113,"Cooking fire, confined to container","1609 1st ST Apt # 5, Vinton, Iowa",42.1702655,-92.0434172
6013,Benton,Vinton Fire Department,0:04,4,5/13/07,2007,1007 A AVE,Vinton,111,Building fire,"1007 A AVE, Vinton, Iowa",42.16158,-92.025897
6013,Benton,Vinton Fire Department,0:03,3,6/15/07,2007,207 B AVE,Vinton,111,Building fire,"207 B AVE, Vinton, Iowa",42.169315,-92.027133
6013,Benton,Vinton Fire Department,0:02,2,6/21/07,2007,305 C AVE,Vinton,111,Building fire,"305 C AVE, Vinton, Iowa",42.1686152,-92.0278008
6013,Benton,Vinton Fire Department,0:07,7,7/26/07,2007,6373 23rd AVE,Vinton,111,Building fire,"6373 23rd AVE, Vinton, Iowa",42.100248,-92.0540879
6013,Benton,Vinton Fire Department,0:01,1,8/27/07,2007,S K AVE,Vinton,118,"Trash or rubbish fire, contained","S K AVE, Vinton, Iowa",42.1603468,-92.0376754
6013,Benton,Vinton Fire Department,0:06,6,9/14/07,2007,705 3rd AVE,Vinton,111,Building fire,"705 3rd AVE, Vinton, Iowa",42.164247,-92.022048
6013,Benton,Vinton Fire Department,0:07,7,11/8/07,2007,403 E 8th ST,Vinton,111,Building fire,"403 E 8th ST, Vinton, Iowa",42.164006,-92.020111
6013,Benton,Vinton Fire Department,0:08,8,12/18/07,2007,28th AVE and 58th ST,Vinton,111,Building fire,"28th AVE and 58th ST, Vinton, Iowa",42.1844324,-91.9493636
6013,Benton,Vinton Fire Department,0:05,5,4/21/08,2008,512 W 6th ST,Vinton,111,Building fire,"512 W 6th ST, Vinton, Iowa",42.165494,-92.029826
6013,Benton,Vinton Fire Department,0:02,2,5/15/08,2008,715 W 9th ST,Vinton,113,"Cooking fire, confined to container","715 W 9th ST, Vinton, Iowa",42.163262,-92.0324909
6013,Benton,Vinton Fire Department,0:05,5,6/11/08,2008,713 W 3rd ST,Vinton,111,Building fire,"713 W 3rd ST, Vinton, Iowa",42.168974,-92.032043
6013,Benton,Vinton Fire Department,0:13,13,6/15/08,2008,2143 57th Street TRL,Vinton,112,Fires in structure other than in a building,"2143 57th Street TRL, Vinton, Iowa",42.1952973,-92.0762293
6013,Benton,Vinton Fire Department,0:12,12,8/6/08,2008,2354 55th DR,Vinton,122,"Fire in motor home, camper, recreational vehicle","2354 55th DR, Vinton, Iowa",42.216155,-92.037297
6013,Benton,Vinton Fire Department,0:02,2,11/21/08,2008,708 S 8th AVE,Vinton,120,"Fire in mobile prop. used as a fixed struc., other","708 S 8th AVE, Vinton, Iowa",42.164356,-92.014766
6013,Benton,Vinton Fire Department,0:05,5,11/24/08,2008,912 3rd AVE,Vinton,113,"Cooking fire, confined to container","912 3rd AVE, Vinton, Iowa",42.162113,-92.02136
6013,Benton,Vinton Fire Department,0:07,7,4/21/09,2009,2739 61ST STREET LANE,Vinton,111,Building fire,"2739 61ST STREET LANE, Vinton, Iowa",42.142508,-91.961116
6013,Benton,Vinton Fire Department,0:08,8,5/31/09,2009,1010 A AVE,Vinton,113,"Cooking fire, confined to container","1010 A AVE, Vinton, Iowa",42.161397,-92.025264
6013,Benton,Vinton Fire Department,0:09,9,6/8/09,2009,2906 58th ST,Vinton,111,Building fire,"2906 58th ST, Vinton, Iowa",42.184278,-91.929747
6013,Benton,Vinton Fire Department,0:02,2,7/13/09,2009,210 W 6th ST,Vinton,111,Building fire,"210 W 6th ST, Vinton, Iowa",42.165367,-92.026348
6013,Benton,Vinton Fire Department,0:07,7,11/20/09,2009,907 E AVE,Vinton,111,Building fire,"907 E AVE, Vinton, Iowa",42.162511,-92.030689
6013,Benton,Vinton Fire Department,0:03,3,11/23/09,2009,1110 4TH AVE,Vinton,111,Building fire,"1110 4TH AVE, Vinton, Iowa",42.160473,-92.020157
6013,Benton,Vinton Fire Department,0:03,3,6/29/10,2010,812 1st AVE,Vinton,111,Building fire,"812 1st AVE, Vinton, Iowa",42.163196,-92.023898
6013,Benton,Vinton Fire Department,0:08,8,1/18/11,2011,2671 54th ST,Vinton,111,Building fire,"2671 54th ST, Vinton, Iowa",42.2392593,-91.9735532
6013,Benton,Vinton Fire Department,0:05,5,1/18/11,2011,707 6th AVE,Vinton,114,"Chimney or flue fire, confined to chimney or flue","707 6th AVE, Vinton, Iowa",42.164384,-92.018373
6013,Benton,Vinton Fire Department,0:03,3,10/27/11,2011,1601 W D ST,Vinton,114,"Chimney or flue fire, confined to chimney or flue","1601 W D ST, Vinton, Iowa",42.17441,-92.039874
6013,Benton,Vinton Fire Department,0:07,7,11/13/11,2011,704 2nd AVE,Vinton,111,Building fire,"704 2nd AVE, Vinton, Iowa",42.164484,-92.022558
6013,Benton,Vinton Fire Department,0:05,5,11/30/11,2011,105 M AVE,Vinton,114,"Chimney or flue fire, confined to chimney or flue","105 M AVE, Vinton, Iowa",42.171981,-92.041555
6013,Benton,Vinton Fire Department,0:08,8,12/24/11,2011,6097 26th AVE,Vinton,111,Building fire,"6097 26th AVE, Vinton, Iowa",42.137953,-91.989968
6013,Benton,Vinton Fire Department,0:05,5,12/24/11,2011,1109 3rd AVE,Vinton,111,Building fire,"1109 3rd AVE, Vinton, Iowa",42.160721,-92.022053
6013,Benton,Vinton Fire Department,0:05,5,1/27/12,2012,1008 S 9th AVE,Vinton,111,Building fire,"1008 S 9th AVE, Vinton, Iowa",42.161351,-92.01398
6013,Benton,Vinton Fire Department,0:04,4,2/10/12,2012,813 W 3rd ST,Vinton,112,Fires in structure other than in a building,"813 W 3rd ST, Vinton, Iowa",42.168958,-92.033427
6013,Benton,Vinton Fire Department,0:06,6,4/6/12,2012,1611 W 1st ST,Vinton,113,"Cooking fire, confined to container","1611 W 1st ST, Vinton, Iowa",42.1702668,-92.0435503
6013,Benton,Vinton Fire Department,0:06,6,6/4/12,2012,314 W 5th ST,Vinton,113,"Cooking fire, confined to container","314 W 5th ST, Vinton, Iowa",42.1663659,-92.027617
6013,Benton,Vinton Fire Department,0:09,9,7/25/12,2012,6457 23rd AVE,Vinton,111,Building fire,"6457 23rd AVE, Vinton, Iowa",42.083441,-92.050212
6013,Benton,Vinton Fire Department,0:05,5,8/13/12,2012,1504 S 2nd Ave,Vinton,111,Building fire,"1504 S 2nd Ave, Vinton, Iowa",42.156344,-92.021995
6013,Benton,Vinton Fire Department,0:06,6,1/31/13,2013,1021 GOLF VIEW DR,Vinton,114,"Chimney or flue fire, confined to chimney or flue","1021 GOLF VIEW DR, Vinton, Iowa",42.175655,-92.011841
6013,Benton,Vinton Fire Department,0:11,11,3/19/13,2013,2480 54th ST,Vinton,111,Building fire,"2480 54th ST, Vinton, Iowa",42.2385,-92.011277
6013,Benton,Vinton Fire Department,0:04,4,6/22/13,2013,710 6th AVE,Vinton,111,Building fire,"710 6th AVE, Vinton, Iowa",42.164098,-92.017673
6013,Benton,Vinton Fire Department,0:05,5,9/12/13,2013,419 W 15th ST,Vinton,111,Building fire,"419 W 15th ST, Vinton, Iowa",42.157818,-92.028782
6013,Benton,Vinton Fire Department,0:07,7,12/11/13,2013,514 S K AVE,Vinton,111,Building fire,"514 S K AVE, Vinton, Iowa",42.166203,-92.036714
6013,Benton,Vinton Fire Department,0:03,3,12/25/13,2013,517 W 6th ST,Vinton,113,"Cooking fire, confined to container","517 W 6th ST, Vinton, Iowa",42.165984,-92.030007
6013,Benton,Vinton Fire Department,0:13,13,1/5/14,2014,6445 25th AVE,Vinton,111,Building fire,"6445 25th AVE, Vinton, Iowa",42.083306,-92.014384
6013,Benton,Vinton Fire Department,0:05,5,1/6/14,2014,312 E 4th ST,Vinton,114,"Chimney or flue fire, confined to chimney or flue","312 E 4th ST, Vinton, Iowa",42.167333,-92.020921
6013,Benton,Vinton Fire Department,0:06,6,1/11/14,2014,1701 W 1st ST,Vinton,111,Building fire,"1701 W 1st ST, Vinton, Iowa",42.1702718,-92.0444375
6013,Benton,Vinton Fire Department,0:06,6,1/25/14,2014,1015 1st AVE,Vinton,114,"Chimney or flue fire, confined to chimney or flue","1015 1st AVE, Vinton, Iowa",42.1612129,-92.024775
6013,Benton,Vinton Fire Department,0:03,3,2/26/14,2014,2449 63rd ST,Vinton,114,"Chimney or flue fire, confined to chimney or flue","2449 63rd ST, Vinton, Iowa",42.10889,-92.019273
6013,Benton,Vinton Fire Department,0:05,5,3/29/14,2014,1609 W 1st ST,Vinton,113,"Cooking fire, confined to container","1609 W 1st ST, Vinton, Iowa",42.1702655,-92.0434172
6013,Benton,Vinton Fire Department,0:02,2,4/18/14,2014,1002 G AVE,Vinton,111,Building fire,"1002 G AVE, Vinton, Iowa",42.1615667,-92.0344376
6013,Benton,Vinton Fire Department,0:06,6,5/8/14,2014,704 E 8th ST,Vinton,111,Building fire,"704 E 8th ST, Vinton, Iowa",42.163447,-92.016515
6013,Benton,Vinton Fire Department,0:05,5,5/29/14,2014,906 A AVE,Vinton,111,Building fire,"906 A AVE, Vinton, Iowa",42.162488,-92.025332
6013,Benton,Vinton Fire Department,0:04,4,10/7/14,2014,610 E 6th ST,Vinton,111,Building fire,"610 E 6th ST, Vinton, Iowa",42.1656398,-92.0173137
48003,Iowa,Ladora Fire Department,0:04,4,12/4/06,2006,and 211 eastbound off ramp hartfor,ladora,122,"Fire in motor home, camper, recreational vehicle","and 211 eastbound off ramp hartfor, ladora, Iowa",41.7547247,-92.1835156
48003,Iowa,Ladora Fire Department,0:14,14,2/28/07,2007,and 2421 G avenue lincoln township,ladora,113,"Cooking fire, confined to container","and 2421 G avenue lincoln township, ladora, Iowa",41.6447239,-92.1828208
48003,Iowa,Ladora Fire Department,0:13,13,1/3/08,2008,and 1330 180th street township ha,ladora,114,"Chimney or flue fire, confined to chimney or flue","and 1330 180th street township ha, ladora, Iowa",41.7547247,-92.1835156
48003,Iowa,Ladora Fire Department,0:04,4,1/4/08,2008,and 180th street and G avenue sumn,ladora,111,Building fire,"and 180th street and G avenue sumn, ladora, Iowa",41.7427216,-92.1822929
48003,Iowa,Ladora Fire Department,0:04,4,2/23/08,2008,and 407 pine street hartford tow,ladora,114,"Chimney or flue fire, confined to chimney or flue","and 407 pine street hartford tow, ladora, Iowa",41.7547247,-92.1835156
48003,Iowa,Ladora Fire Department,0:06,6,12/12/08,2008,and 801 High Street,ladora,111,Building fire,"and 801 High Street, ladora, Iowa",41.7572399,-92.1839331
48003,Iowa,Ladora Fire Department,0:10,10,12/13/08,2008,and 1330 180th Street,ladora,114,"Chimney or flue fire, confined to chimney or flue","and 1330 180th Street, ladora, Iowa",41.7500345,-92.2340466
48003,Iowa,Ladora Fire Department,0:19,19,3/12/09,2009,and 1325 220th Street - Hartford 3,ladora,112,Fires in structure other than in a building,"and 1325 220th Street - Hartford 3, ladora, Iowa",41.6886442,-92.2410716
48003,Iowa,Ladora Fire Department,0:02,2,3/15/09,2009,and 1835 JJ Avenue - Sumner 15,ladora,112,Fires in structure other than in a building,"and 1835 JJ Avenue - Sumner 15, ladora, Iowa",41.7547247,-92.1835156
48003,Iowa,Ladora Fire Department,0:11,11,12/3/09,2009,and 1893 H Avenue,ladora,111,Building fire,"and 1893 H Avenue, ladora, Iowa",41.732256,-92.1621171
48003,Iowa,Ladora Fire Department,0:07,7,6/8/10,2010,and 1330 180th Street,ladora,111,Building fire,"and 1330 180th Street, ladora, Iowa",41.7500345,-92.2340466
48003,Iowa,Ladora Fire Department,0:05,5,7/23/10,2010,and 1403 160th,ladora,111,Building fire,"and 1403 160th, ladora, Iowa",41.7755735,-92.2202844
48003,Iowa,Ladora Fire Department,0:08,8,12/4/10,2010,and 1481 E avenue,ladora,111,Building fire,"and 1481 E avenue, ladora, Iowa",41.6474024,-92.2212392
48003,Iowa,Ladora Fire Department,0:08,8,12/4/10,2010,and 1481 e ave.,ladora,111,Building fire,"and 1481 e ave., ladora, Iowa",41.6474024,-92.2212392
48003,Iowa,Ladora Fire Department,0:14,14,4/17/12,2012,and 1894 F Ave,ladora,111,Building fire,"and 1894 F Ave, ladora, Iowa",41.7331598,-92.2017095
48003,Iowa,Ladora Fire Department,0:10,10,5/31/12,2012,and 1894 F ave,ladora,111,Building fire,"and 1894 F ave, ladora, Iowa",41.7331598,-92.2017095
48003,Iowa,Ladora Fire Department,0:09,9,5/31/12,2012,and 1894 F ave,ladora,111,Building fire,"and 1894 F ave, ladora, Iowa",41.7331598,-92.2017095
48003,Iowa,Ladora Fire Department,0:04,4,3/26/14,2014,1418 A-diagonal ALY,Ladora,111,Building fire,"1418 A-diagonal ALY, Ladora, Iowa",41.7547247,-92.1835156
48006,Iowa,Millersburg Fire Department,0:04,4,2/11/07,2007,2248 F52 TRL,Williamsburg,111,Building fire,"2248 F52 TRL, Williamsburg, Iowa",41.7441928,-93.5665939
48006,Iowa,Millersburg Fire Department,0:02,2,8/12/07,2007,791 Bush ST,Millersburg,111,Building fire,"791 Bush ST, Millersburg, Iowa",41.5733001,-92.1618076
48006,Iowa,Millersburg Fire Department,0:03,3,5/21/08,2008,2743 H AVE,Williamsburg,111,Building fire,"2743 H AVE, Williamsburg, Iowa",41.6096604,-92.1523625
48006,Iowa,Millersburg Fire Department,0:09,9,9/25/11,2011,2669 J AVE,Millersburg,111,Building fire,"2669 J AVE, Millersburg, Iowa",41.6003368,-92.1235965
48007,Iowa,North English Fire Department,0:16,16,7/17/04,2004,3333 E AVE,North English,111,Building fire,"3333 E AVE, North English, Iowa",41.5560825,-92.2202489
48007,Iowa,North English Fire Department,0:04,4,9/10/04,2004,132 S Main,North English,111,Building fire,"132 S Main, North English, Iowa",41.5146804,-92.0764476
48007,Iowa,North English Fire Department,0:07,7,9/10/04,2004,3366 NN AVE,North English,111,Building fire,"3366 NN AVE, North English, Iowa",41.5476383,-92.0327489
48007,Iowa,North English Fire Department,0:03,3,12/28/05,2005,420 W Washington ST,North English,111,Building fire,"420 W Washington ST, North English, Iowa",41.5176012,-92.0820623
48007,Iowa,North English Fire Department,0:08,8,5/18/06,2006,3131 MM AVE,North English,111,Building fire,"3131 MM AVE, North English, Iowa",41.5484829,-92.0519962
48007,Iowa,North English Fire Department,0:05,5,8/16/07,2007,109 E Street ST,North English,111,Building fire,"109 E Street ST, North English, Iowa",42.0538497,-91.572464
48007,Iowa,North English Fire Department,0:15,15,3/15/08,2008,3219 S AVE,North English,111,Building fire,"3219 S AVE, North English, Iowa",41.535184,-91.9466861
48007,Iowa,North English Fire Department,0:07,7,7/29/08,2008,325 E Washington ST,North English,111,Building fire,"325 E Washington ST, North English, Iowa",41.5175642,-92.072796
48007,Iowa,North English Fire Department,0:08,8,2/19/10,2010,216 N Campbell ST,North English,111,Building fire,"216 N Campbell ST, North English, Iowa",41.5161587,-92.0848049
48007,Iowa,North English Fire Department,0:02,2,4/19/11,2011,135 W SUMMIT ST,North English,114,"Chimney or flue fire, confined to chimney or flue","135 W SUMMIT ST, North English, Iowa",41.5097988,-92.0769236
48007,Iowa,North English Fire Department,0:02,2,5/23/12,2012,115 W CLARK ST,North English,111,Building fire,"115 W CLARK ST, North English, Iowa",41.5139434,-92.0768102
48007,Iowa,North English Fire Department,0:04,4,10/18/12,2012,113 W Oak ST,North English,111,Building fire,"113 W Oak ST, North English, Iowa",41.5150349,-92.0767576
48007,Iowa,North English Fire Department,0:06,6,3/18/13,2013,220 N HIGHLAND ST,North English,114,"Chimney or flue fire, confined to chimney or flue","220 N HIGHLAND ST, North English, Iowa",41.5165782,-92.0813256
48007,Iowa,North English Fire Department,0:17,17,4/23/13,2013,3080 O AVE,North English,111,Building fire,"3080 O AVE, North English, Iowa",41.5566871,-92.0231685
48007,Iowa,North English Fire Department,0:05,5,6/28/13,2013,210 S COLLEGE ST,North English,111,Building fire,"210 S COLLEGE ST, North English, Iowa",41.513855,-92.080523
48007,Iowa,North English Fire Department,0:10,10,7/16/13,2013,254 E CLARK ST,North English,111,Building fire,"254 E CLARK ST, North English, Iowa",41.5139454,-92.074172
48007,Iowa,North English Fire Department,0:07,7,10/27/13,2013,28378 KEOKUK IOWA RD,North English,111,Building fire,"28378 KEOKUK IOWA RD, North English, Iowa",41.5104253,-92.0515401
48010,Iowa,Victor Fire Department,0:07,7,2/4/04,2004,2654 B AVE,VICTOR,111,Building fire,"2654 B AVE, VICTOR, Iowa",41.7762075,-92.2792266
48010,Iowa,Victor Fire Department,0:09,9,10/22/04,2004,2598 POWESHIEK/IOWA RD,VICTOR,111,Building fire,"2598 POWESHIEK/IOWA RD, VICTOR, Iowa",41.6453093,-92.2998216
48010,Iowa,Victor Fire Department,0:10,10,11/27/04,2004,1101 E AVE,VICTOR,111,Building fire,"1101 E AVE, VICTOR, Iowa",41.7754575,-92.2210548
48010,Iowa,Victor Fire Department,0:10,10,11/19/06,2006,and 4173 Highway 21 south,Victor,111,Building fire,"and 4173 Highway 21 south, Victor, Iowa",41.6930631,-92.3578989
48010,Iowa,Victor Fire Department,0:08,8,1/18/07,2007,and 1195 190th St. Old highway 6,Victor,111,Building fire,"and 1195 190th St. Old highway 6, Victor, Iowa",41.7316675,-92.2979615
48010,Iowa,Victor Fire Department,0:10,10,6/16/07,2007,and 4380 235th St.,Victor,112,Fires in structure other than in a building,"and 4380 235th St., Victor, Iowa",41.6629596,-92.3292112
48010,Iowa,Victor Fire Department,0:02,2,1/14/08,2008,and 1828 Iowa /Poweshiek Road,Victor,111,Building fire,"and 1828 Iowa /Poweshiek Road, Victor, Iowa",41.7365207,-92.2998564
48010,Iowa,Victor Fire Department,0:03,3,9/18/08,2008,and 4175 highway 21 north,Victor,111,Building fire,"and 4175 highway 21 north, Victor, Iowa",41.6927621,-92.3579084
48010,Iowa,Victor Fire Department,0:11,11,11/21/08,2008,and 4177 Highway 21 S,Victor,111,Building fire,"and 4177 Highway 21 S, Victor, Iowa",41.691235,-92.3573407
48010,Iowa,Victor Fire Department,,,8/19/09,2009,Highway,Victor,111,Building fire,"Highway, Victor, Iowa",41.7470427,-92.317975
48010,Iowa,Victor Fire Department,0:03,3,2/29/12,2012,"and A Diagonal & IA/PO County Line Road

Old Dolmage farm",Victor,111,Building fire,"and A Diagonal & IA/PO County Line Road

Old Dolmage farm, Victor, Iowa",41.7316675,-92.2979615
48010,Iowa,Victor Fire Department,0:02,2,3/15/12,2012,"and 2241 Old Highway 6

Carnforth Inn",Victor,111,Building fire,"and 2241 Old Highway 6

Carnforth Inn, Victor, Iowa",41.7316675,-92.2979615
48010,Iowa,Victor Fire Department,0:02,2,4/16/12,2012,"and 1828 Ia/Poweshiek county line

Ed DeNeve Farm",Victor,111,Building fire,"and 1828 Ia/Poweshiek county line

Ed DeNeve Farm, Victor, Iowa",41.7316675,-92.2979615
48010,Iowa,Victor Fire Department,0:10,10,7/7/12,2012,4080 Highway 21,Victor,111,Building fire,"4080 Highway 21, Victor, Iowa",41.7071442,-92.3577711
48010,Iowa,Victor Fire Department,0:03,3,4/5/13,2013,1764 A AVE,Victor,111,Building fire,"1764 A AVE, Victor, Iowa",41.7301065,-92.2885796
48010,Iowa,Victor Fire Department,0:03,3,4/6/13,2013,2455 Highway 6,Victor,111,Building fire,"2455 Highway 6, Victor, Iowa",41.7472347,-92.308289
48011,Iowa,Williamsburg Fire Department,0:09,9,2/8/04,2004,2405 N AVENUE,WILLIAMSBURG,111,Building fire,"2405 N AVENUE, WILLIAMSBURG, Iowa",41.6583956,-92.0466553
48011,Iowa,Williamsburg Fire Department,0:07,7,5/10/04,2004,2119 S AVENUE,WILLIAMSBURG,111,Building fire,"2119 S AVENUE, WILLIAMSBURG, Iowa",41.6991352,-91.9496041
48011,Iowa,Williamsburg Fire Department,0:07,7,6/15/04,2004,2438 L AVENUE,WILLIAMSBURG,111,Building fire,"2438 L AVENUE, WILLIAMSBURG, Iowa",41.6527663,-92.0858994
48011,Iowa,Williamsburg Fire Department,0:08,8,6/16/04,2004,2545 F-52 TRAIL,PARNELL,111,Building fire,"2545 F-52 TRAIL, PARNELL, Iowa",43.1507776,-93.1496324
48011,Iowa,Williamsburg Fire Department,0:04,4,6/28/04,2004,707 WEST WELSH STREET,WILLIAMSBURG,111,Building fire,"707 WEST WELSH STREET, WILLIAMSBURG, Iowa",41.6607254,-92.0157001
48011,Iowa,Williamsburg Fire Department,0:05,5,8/27/04,2004,2580 230TH STREET,WILLIAMSBURG,111,Building fire,"2580 230TH STREET, WILLIAMSBURG, Iowa",41.6734555,-91.9914815
48011,Iowa,Williamsburg Fire Department,0:08,8,11/15/04,2004,103 WEST WALNUT STREET,WILLIAMSBURG,113,"Cooking fire, confined to container","103 WEST WALNUT STREET, WILLIAMSBURG, Iowa",41.6628021,-92.0073809
48011,Iowa,Williamsburg Fire Department,0:08,8,7/2/05,2005,506 8TH AVENUE,CONROY,111,Building fire,"506 8TH AVENUE, CONROY, Iowa",41.729919,-91.9966727
48011,Iowa,Williamsburg Fire Department,0:08,8,11/21/05,2005,2557 F-52 TRAIL,PARNELL,111,Building fire,"2557 F-52 TRAIL, PARNELL, Iowa",43.1507776,-93.1496324
48011,Iowa,Williamsburg Fire Department,0:08,8,12/29/05,2005,502 TANGER DRIVE,WILLIAMSBURG,112,Fires in structure other than in a building,"502 TANGER DRIVE, WILLIAMSBURG, Iowa",41.6888104,-92.0037021
48011,Iowa,Williamsburg Fire Department,0:08,8,1/19/06,2006,2172 M AVENUE,WILLIAMSBURG,115,"Incinerator overload or malfunction, fire confined","2172 M AVENUE, WILLIAMSBURG, Iowa",41.6914637,-92.0650676
