GIS_Number,"Map Name",Class,Doing_Business_As,Address,Deedholder,Acres,"Residential Occupancy Type","Style Descr","Year Built","Total Living Area","Commercial Occupancy Type","Year Built_2","Gross Bldg Area","2013 Total","2016 Total"
142913701000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","B AVE NW","CEDAR RAPIDS CITY OF",0.084,"","","","","","","",0,0
142915500100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND NW","CEDAR RAPIDS CITY OF",0.235,"","","","","","","",0,0
142915600700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","10TH ST NW","CEDAR RAPIDS CITY OF",0.057,"","","","","","","",0,0
142915600800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","10TH ST NW","CEDAR RAPIDS CITY OF",0.528,"","","","","","","",0,0
142916300500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","3RD AVE SW","CEDAR RAPIDS CITY OF",0.137,"","","","","","","",0,0
142916401400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","3RD AVE SW","CEDAR RAPIDS CITY OF",0.101,"","","","","","","",0,0
142917700300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST AVE SW","CEDAR RAPIDS CITY OF",0.382,"","","","","","","",0,0
142917700400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","","",0,0
142917700700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","2ND AVE SW","CEDAR RAPIDS CITY OF",0.072,"","","","","","","",0,0
142917700800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","2ND AVE SW","CEDAR RAPIDS CITY OF",0.066,"","","","","","","",0,0
142917800200000,"CITY PROPERTY",EXEMPT,"VACANT LAND WITH CONCRETE SLAB","1ST AVE NW","CEDAR RAPIDS CITY OF",0.129,"","","","","","","",0,0
142918001800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST SW","CEDAR RAPIDS CITY OF",0.056,"","","","","","","",0,0
142918001900000,"CITY PROPERTY",EXEMPT,"VACANT LAND WITH CONCRETE SLAB","6TH ST SW","CEDAR RAPIDS CITY OF",0.056,"","","","","","","",0,0
142918701000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH AVE SW","CEDAR RAPIDS CITY OF",0.082,"","","","","","","",0,0
142918701100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH AVE SW","CEDAR RAPIDS CITY OF",0.085,"","","","","","","",0,0
142918701300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST SW","CEDAR RAPIDS CITY OF",0.076,"","","","","","","",0,0
142918701500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST SW","CEDAR RAPIDS CITY OF",0.088,"","","","","","","",0,0
142918900400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH AVE SW","CEDAR RAPIDS CITY OF",0.076,"","","","","","","",0,0
142918900800000,"CITY PROPERTY",EXEMPT,"PORTION OF STREET","3RD AVE SW","CEDAR RAPIDS CITY OF",0.0575,"","","","","","","",0,0
142918901000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH AVE SW","CEDAR RAPIDS CITY OF",0.089,"","","","","","","",0,0
142920300400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C AVE NW","CEDAR RAPIDS CITY OF",0.1321,"","","","","","","",0,0
142920300500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND NW","CEDAR RAPIDS CITY OF",0.132,"","","","","","","",0,0
142920300600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C AVE NW","CEDAR RAPIDS CITY OF",0.132,"","","","","","","",0,0
142922602200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND NW","CEDAR RAPIDS CITY OF",0.221,"","","","","","","",0,0
142925600100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND NW","CEDAR RAPIDS CITY OF",0.0839,"","","","","","","",0,0
142928500300000,"CITY PROPERTY",EXEMPT,"STREET SEGMENT","VACANT LAND NW","CEDAR RAPIDS CITY OF",0.1269,"","","","","","","",0,0
142930600100000,"CITY PROPERTY",EXEMPT,"VETERANS MEMORIAL STADIUM","ROCKFORD RD SW","CEDAR RAPIDS CITY OF",20.0032,"","","","","","","",0,0
142932600100000,"CITY PROPERTY",EXEMPT,"CLEVELAND PARK","VACANT LAND SW","CEDAR RAPIDS CITY OF",8.6736,"","","","","","","",0,0
142937600100000,"CITY PROPERTY",EXEMPT,"ICE ARENA","ROCKFORD RD SW","CEDAR RAPIDS CITY OF",6.7615,"","","","","","","",0,0
142937600300000,"CITY PROPERTY",EXEMPT,"STREET SEGMENT","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.1231,"","","","","","","",0,0
142940100200000,"CITY PROPERTY",EXEMPT,"REED PARK","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.6013,"","","","","","","",0,0
142940401200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST SW","CEDAR RAPIDS CITY OF",0.085,"","","","","","","",0,0
142940701000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","9TH AVE SW","CEDAR RAPIDS CITY OF",0.1,"","","","","","","",0,0
142940800700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST SW","CEDAR RAPIDS CITY OF",0.038,"","","","","","","",0,0
142940800800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","9TH AVE SW","CEDAR RAPIDS CITY OF",0.043,"","","","","","","",0,0
142945200100000,"CITY PROPERTY",EXEMPT,"10TH SQUARE PARK","10TH AVE SW","CEDAR RAPIDS CITY OF",0.4154,"","","","","","","",0,0
142947600200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST SW","CEDAR RAPIDS CITY OF",0.184,"","","","","","","",0,0
142948100400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","10TH AVE SW","CEDAR RAPIDS CITY OF",0.138,"","","","","","","",0,0
142948301200000,"CITY PROPERTY",EXEMPT,ALLEY,"VACANT LAND SW","CEDAR RAPIDS CITY OF",0.069,"","","","","","","",0,0
143013000300000,"CITY PROPERTY",EXEMPT,"WATER DRAINAGE","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.3902,"","","","","","","",0,0
143020300100000,"CITY PROPERTY",EXEMPT,"VINTON DITCH","VACANT LAND NW","CEDAR RAPIDS CITY OF",5.7,"","","","","","","",0,0
143020400200000,"CITY PROPERTY",EXEMPT,"APACHE PARK","VACANT LAND NW","CEDAR RAPIDS CITY OF",2.43,"","","","","","","",0,0
143020400300000,"CITY PROPERTY",EXEMPT,"APACHE PARK","VACANT LAND NW","CEDAR RAPIDS CITY OF",2.0,"","","","","","","",0,0
143028000600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND NW","CEDAR RAPIDS CITY OF",0.18,"","","","","","","",0,0
143030101000000,"CITY PROPERTY",EXEMPT,"STREET SEGEMENT","VACANT LAND NW","CEDAR RAPIDS CITY OF",0.1384,"","","","","","","",0,0
143037700100000,"CITY PROPERTY",EXEMPT,SIDEWALK,"VACANT LAND SW","CEDAR RAPIDS CITY OF",0.1,"","","","","","","",0,0
143040600100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.1233,"","","","","","","",0,0
143045202500000,"CITY PROPERTY",EXEMPT,"ACCESS ROAD","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.2161,"","","","","","","",0,0
143045202600000,"CITY PROPERTY",EXEMPT,"WATER TANK","VACANT LAND SW","CEDAR RAPIDS CITY OF",2.2789,"","","","","","","",0,0
143115202900000,"CITY PROPERTY",EXEMPT,"CORNER OF WILSON AVE SW AND 25TH ST SW","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.65,"","","","","","","",0,0
143117604800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.186,"","","","","","","",0,0
143117604900000,"CITY PROPERTY",EXEMPT,"WATER RETENTION","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.35,"","","","","","","",0,0
143117605000000,"CITY PROPERTY",EXEMPT,"WATER RETENTION","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.08,"","","","","","","",0,0
143117605700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.45,"","","","","","","",0,0
143117605800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.33,"","","","","","","",0,0
143137600100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.142,"","","","","","","",0,0
143137701200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.2064,"","","","","","","",0,0
143137702000000,"CITY PROPERTY",EXEMPT,"VAN BUREN PARK","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.8283,"","","","","","","",0,0
143137702100000,"CITY PROPERTY",EXEMPT,"VAN BUREN PARK","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.2936,"","","","","","","",0,0
143218500200000,"CITY PROPERTY",EXEMPT,"LIFT STATION","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.1194,"","","","","","","",0,0
143227601900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.13,"","","","","","","",0,0
143227800300000,"CITY PROPERTY",EXEMPT,"DRAINAGE DITCH","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.2556,"","","","","","","",0,0
143227801200000,"CITY PROPERTY",EXEMPT,"DRAINAGE DITCH","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.1283,"","","","","","","",0,0
143228000100000,"CITY PROPERTY",EXEMPT,"ALANDALE PARK","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.8267,"","","","","","","",0,0
143228200100000,"CITY PROPERTY",EXEMPT,"DRAINAGE DITCH","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.1252,"","","","","","","",0,0
143310100100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","20TH AVE SW","CEDAR RAPIDS CITY OF",0.193,"","","","","","","",0,0
143310100200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","20TH AVE SW","CEDAR RAPIDS CITY OF",0.193,"","","","","","","",0,0
143310100300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","20TH AVE SW","CEDAR RAPIDS CITY OF",0.193,"","","","","","","",0,0
143310100400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","20TH AVE SW","CEDAR RAPIDS CITY OF",0.193,"","","","","","","",0,0
143310100500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C ST SW","CEDAR RAPIDS CITY OF",0.193,"","","","","","","",0,0
143310100600000,"CITY PROPERTY",EXEMPT,"VACANT LOT","C ST SW","CEDAR RAPIDS CITY OF",0.2571,"","","","","","","",0,0
143310200100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","20TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","","",0,0
143310200200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","20TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","","",0,0
143310200300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C ST SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","","",0,0
143310200400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C ST SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","","",14450,0
143310200500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C ST SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","","",0,0
143310200600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","19TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","","",0,0
143311000100000,"CITY PROPERTY",EXEMPT,"HAYES FIELD","VACANT LAND SW","CEDAR RAPIDS CITY OF",4.5066,"","","","","","","",0,0
143312700100000,"CITY PROPERTY",EXEMPT,"STREET SEGMENT","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.1775,"","","","","","","",0,0
143312700200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.3419,"","","","","","","",0,0
143313200800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","2ND ST SW","CEDAR RAPIDS CITY OF",0.061,"","","","","","","",0,0
143316500600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.086,"","","","","","","",0,0
143323000500000,SCHOOL,EXEMPT,"VACANT LAND","15TH AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","","",0,0
143332800300000,"CITY PROPERTY",EXEMPT,"FIRE STATION #5","WILSON AVE SW","CEDAR RAPIDS CITY OF",0.1757,"","","","","","","",0,0
143340301100000,"CITY PROPERTY",EXEMPT,"WATER RETENTION","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.6285,"","","","","","","",0,0
143417700200000,"CITY PROPERTY",EXEMPT,"RIVER SEGMENT","VACANT LAND SE","CEDAR RAPIDS CITY OF",23.14,"","","","","","","",0,0
143422600100000,"CITY PROPERTY",EXEMPT,"VACANT BUILDING","22ND AVE SW","CEDAR RAPIDS CITY OF",4.4693,"","","","","","","",0,0
143422600200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.3733,"","","","","","","",0,0
143422600300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.239,"","","","","","","",0,0
143422600400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","","",0,0
143422600700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","","",0,0
143422600800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","","",0,0
143422600900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","","",0,0
143422601000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","","",0,0
143422601100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","","",0,0
143422601800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","","",0,0
143422700200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","","",9996,0
143422700300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","","",0,0
143422700400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","","",0,0
143422700500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"Detached Structures Only","",1950,"","","","",0,0
143422700800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","","",0,0
143422700900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","","",0,0
143422701000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.257,"","","","","","","",0,0
143422701100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","","",0,0
143422701200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","","",0,0
143422701300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","","",0,0
143422701400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","","",0,0
143422701600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","","",0,0
143422702000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","","",0,0
143422702100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","","",0,0
143422702200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","","",0,0
143422702300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","","",0,0
143422702400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","","",0,0
143422702500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.239,"","","","","","","",0,0
143422800100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","","",0,0
143422900100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.193,"","","","","","","",0,0
143422900200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","","",0,0
143422900300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","","",0,0
143422900400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","","",0,0
143423100900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C ST SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","","",0,0
143423101000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C ST SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","","",0,0
143423101100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C ST SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","","",0,0
143423101200000,"CITY PROPERTY",EXEMPT,"VACANT LOT","BOWLING ST SW","CEDAR RAPIDS CITY OF",0.1019,"","","","","","","",0,0
143432600100000,"CITY PROPERTY",EXEMPT,"JONES PARK","WILSON AVE DR SW","CEDAR RAPIDS CITY OF",40.0191,"","","","","","","",0,0
143437602200000,"CITY PROPERTY",EXEMPT,"FLAT PARKING","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.7418,"","","","","","","",0,0
143437700200000,"CITY PROPERTY",EXEMPT,"JONES PARK","VACANT LAND SW","CEDAR RAPIDS CITY OF",19.0063,"","","","","","","",0,0
143440100100000,"CITY PROPERTY",EXEMPT,"CEDAR RIVER TRAIL","VACANT LAND SW","CEDAR RAPIDS CITY OF",7.0323,"","","","","","","",0,0
143445100300000,"CITY PROPERTY",EXEMPT,"JONES GOLF COURSE","VACANT LAND SW","CEDAR RAPIDS CITY OF",43.2773,"","","","","","","",0,0
143445101600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.22,"","","","","","","",0,0
143510100400000,"CITY PROPERTY",EXEMPT,"IRENE DUMPKE PARK","VACANT LAND SE","CEDAR RAPIDS CITY OF",8.8605,"","","","","","","",0,0
143520200200000,"CITY PROPERTY",EXEMPT,"IROQUOIS PARK","VACANT LAND SE","CEDAR RAPIDS CITY OF",8.3954,"","","","","","","",0,0
143527701100000,"CITY PROPERTY",EXEMPT,"CEDAR VALLEY PARK","VACANT LAND SE","CEDAR RAPIDS CITY OF",5.5567,"","","","","","","",0,0
143530100600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","24TH AVE SE","CEDAR RAPIDS CITY OF",0.23,"","","","","","","",0,0
143530100700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","24TH AVE SE","CEDAR RAPIDS CITY OF",0.23,"","","","","","","",0,0
143530201500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ROMPOT ST SE","CEDAR RAPIDS CITY OF",0.172,"","","","","","","",0,0
143530202700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","THOMPSON ST SE","CEDAR RAPIDS CITY OF",1.309,"","","","","","","",0,0
143530300400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","","",0,0
143530300600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","","",0,0
143530300700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","","",0,0
143530300800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","","",0,0
143530300900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","","",0,0
143530301100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.549,"","","","","","","",0,0
143530301200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.606,"","","","","","","",0,0
143530301500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ROMPOT ST SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","","",0,0
143530301700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ROMPOT ST SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","","",0,0
143530301900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ROMPOT ST SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","","",0,0
143530302200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ROMPOT ST SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","","",0,0
143530400200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","24TH AVE SE","CEDAR RAPIDS CITY OF",0.266,"","","","","","","",0,0
143530400300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","24TH AVE SE","CEDAR RAPIDS CITY OF",0.266,"","","","","","","",0,0
143530400900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","24TH AVE SE","CEDAR RAPIDS CITY OF",0.533,"","","","","","","",0,0
143530401000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","24TH AVE SE","CEDAR RAPIDS CITY OF",0.266,"","","","","","","",0,0
143530401100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","24TH AVE SE","CEDAR RAPIDS CITY OF",0.266,"","","","","","","",0,0
143530401200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","24TH AVE SE","CEDAR RAPIDS CITY OF",0.533,"","","","","","","",0,0
143532600900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.339,"","","","","","","",0,0
143532601000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.298,"","","","","","","",0,0
143532700100000,"CITY PROPERTY",EXEMPT,"VACANT LAND / PAVING","VACANT LAND SE","CEDAR RAPIDS CITY OF",8.85,"","","","","","","",0,0
143532700200000,"CITY PROPERTY",EXEMPT,"VACANT (PAVING ONLY)","VACANT LAND SE","CEDAR RAPIDS CITY OF",8.04,"","","","","","","",0,0
143535100100000,"CITY PROPERTY",EXEMPT,"CEDAR RIVER TRAIL","VACANT LAND SE","CEDAR RAPIDS CITY OF",0.848,"","","","","","","",0,0
143537700100000,"CITY PROPERTY",EXEMPT,"CEDAR RIVER","VACANT LAND SE","CEDAR RAPIDS CITY OF",54.0,"","","","","","","",0,0
143542700500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","STEWART RD SE","CEDAR RAPIDS CITY OF",0.232,"","","","","","","",0,0
143542700600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SE","CEDAR RAPIDS CITY OF",2.42,"","","","","","","",0,0
143542702000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","HELEN CT SE","CEDAR RAPIDS CITY OF",0.259,"","","","","","","",0,0
143542702600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","HELEN CT SE","CEDAR RAPIDS CITY OF",0.259,"","","","","","","",0,0
143542702700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","HELEN CT SE","CEDAR RAPIDS CITY OF",0.259,"","","","","","","",0,0
143545100100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SE","CEDAR RAPIDS CITY OF",31.0225,"","","","","","","",0,0
143545200100000,"CITY PROPERTY",EXEMPT,"VACANT LAND AND LAKE","VACANT LAND SE","CEDAR RAPIDS CITY OF",12.69,"","","","","","","",0,0
143547700100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","FIR AVE SE","CEDAR RAPIDS CITY OF",1.79,"","","","","","","",0,0
143640200100000,"CITY PROPERTY",EXEMPT,TRAIL,"VACANT LAND SE","CEDAR RAPIDS CITY OF",186.9415,"","","","","","","",0,0
143647700100000,"CITY PROPERTY",EXEMPT,"VACANT LAND ALONG RIVER","VACANT LAND SW","CEDAR RAPIDS CITY OF",17.6063,"","","","","","","",0,0
152935100200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SE","CEDAR RAPIDS CITY OF",25.9666,"","","","","","","",0,0
153040300100000,"CITY PROPERTY",EXEMPT,"INDIAN CREEK NATURE CENTER","OTIS RD SE","CEDAR RAPIDS CITY OF",5.3012,"","","","","","","",0,0
153210200100000,"CITY PROPERTY",EXEMPT,WPC,"BERTRAM RD SE","CEDAR RAPIDS CITY OF",133.9316,"","","","","","","",0,0
153222600100000,"CITY PROPERTY",EXEMPT,"CHEYENNE PARK","CEDAR BEND LN SW","CEDAR RAPIDS CITY OF",31.1042,"","","","","","","",0,0
153325100100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SE","CEDAR RAPIDS CITY OF",10.07,"","","","","","","",0,0
153330100100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SE","CEDAR RAPIDS CITY OF",3.47,"","","","","","","",0,0
153332600100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SE","CEDAR RAPIDS CITY OF",33.67,"","","","","","","",0,0
153335100100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SE","CEDAR RAPIDS CITY OF",5.56,"","","","","","","",0,0
153337700100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SE","CEDAR RAPIDS CITY OF",2.4,"","","","","","","",0,0
190210100100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",26.3182,"","","","","","","",0,0
190212600100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",19.147,"","","","","","","",0,0
