GIS_Number_valuations,Map_Name_valuations,Class_valuations,2016 Land Res,2016 Land Comm,2016 Land Total,2016 Dwlg,2016 Improv,2016 Total
112722700300000,NE 175,RESIDENTIAL,36700,0,36700,166200,0,202900
112722700400000,NE 175,RESIDENTIAL,34100,0,34100,146800,0,180900
112722701000000,NE 175,RESIDENTIAL,42000,0,42000,173000,0,215000
112722701100000,NE 175,RESIDENTIAL,42000,0,42000,188500,0,230500
112722701200000,NE 175,EXEMPT,0,0,0,0,0,0
112722701300000,NE 175,RESIDENTIAL,45300,0,45300,170500,0,215800
112722800100000,NE 175,RESIDENTIAL,200,0,200,0,0,200
112722800200000,NE 175,RESIDENTIAL,200,0,200,0,0,200
112722900100000,NE 175,RESIDENTIAL,34400,0,34400,177100,0,211500
112722900200000,NE 175,RESIDENTIAL,34400,0,34400,187500,0,221900
112722900300000,NE 175,RESIDENTIAL,34400,0,34400,165000,0,199400
112722900400000,NE 175,RESIDENTIAL,34400,0,34400,176400,0,210800
112722900500000,NE 175,RESIDENTIAL,34400,0,34400,133700,0,168100
112722900600000,NE 175,RESIDENTIAL,34400,0,34400,133700,0,168100
112722900700000,NE 175,RESIDENTIAL,34400,0,34400,171200,0,205600
112722900800000,NE 175,RESIDENTIAL,34400,0,34400,7500,0,41900
112722900900000,NE 175,RESIDENTIAL,34400,0,34400,200000,0,234400
112722901000000,NE 175,RESIDENTIAL,34400,0,34400,146400,0,180800
112723000100000,NE 175,RESIDENTIAL,34300,0,34300,124500,0,158800
112723000200000,NE 175,RESIDENTIAL,37700,0,37700,146500,0,184200
112723000300000,NE 175,RESIDENTIAL,31800,0,31800,129600,0,161400
112723000400000,NE 175,RESIDENTIAL,31800,0,31800,133000,0,164800
112723000500000,NE 175,RESIDENTIAL,31800,0,31800,119200,0,151000
112723000600000,NE 175,RESIDENTIAL,31800,0,31800,133100,0,164900
112723000700000,NE 175,RESIDENTIAL,34300,0,34300,118300,0,152600
112723000800000,NE 175,RESIDENTIAL,34300,0,34300,125800,0,160100
112723000900000,NE 175,RESIDENTIAL,31800,0,31800,153200,0,185000
112723001000000,NE 175,RESIDENTIAL,31800,0,31800,124500,0,156300
112723001100000,NE 175,RESIDENTIAL,31800,0,31800,124500,0,156300
112723001200000,NE 175,RESIDENTIAL,31800,0,31800,134200,0,166000
112723100100000,NE 175,RESIDENTIAL,38200,0,38200,156100,0,194300
112723100900000,NE 175,RESIDENTIAL,56700,0,56700,96200,0,152900
112723101000000,NE 175,RESIDENTIAL,31800,0,31800,133700,0,165500
112723101100000,NE 175,RESIDENTIAL,31800,0,31800,128100,0,159900
112723101200000,NE 175,RESIDENTIAL,31800,0,31800,121400,0,153200
112723101300000,NE 175,RESIDENTIAL,31800,0,31800,118300,0,150100
112723101400000,NE 175,RESIDENTIAL,31800,0,31800,119200,0,151000
112723101500000,NE 175,RESIDENTIAL,32900,0,32900,118900,0,151800
112723101600000,NE 175,RESIDENTIAL,200,0,200,0,0,200
112723101700000,NE 175,RESIDENTIAL,46100,0,46100,168300,0,214400
112723101800000,NE 175,RESIDENTIAL,43100,0,43100,178500,0,221600
112723101900000,NE 175,RESIDENTIAL,43100,0,43100,177300,0,220400
112723102000000,NE 175,RESIDENTIAL,40700,0,40700,178900,0,219600
112723102100000,NE 175,RESIDENTIAL,200,0,200,0,0,200
112723102200000,NE 175,EXEMPT,0,0,0,0,0,0
112723102300000,NE 175,RESIDENTIAL,36100,0,36100,7500,0,43600
112723102400000,NE 175,RESIDENTIAL,35000,0,35000,7500,0,42500
112723102500000,NE 175,RESIDENTIAL,34800,0,34800,7500,0,42300
112723102600000,NE 175,RESIDENTIAL,36600,0,36600,7500,0,44100
112723102700000,NE 175,RESIDENTIAL,43300,0,43300,7500,0,50800
112723102800000,NE 175,RESIDENTIAL,45000,0,45000,7500,0,52500
112723102900000,NE 175,RESIDENTIAL,8000,0,8000,0,0,8000
112723103000000,NE 175,RESIDENTIAL,4900,0,4900,0,0,4900
112723103100000,NE 175,RESIDENTIAL,4100,0,4100,0,0,4100
112723103200000,NE 175,RESIDENTIAL,3900,0,3900,0,0,3900
112723103300000,NE 175,RESIDENTIAL,3700,0,3700,0,0,3700
112723200100000,NE 175,RESIDENTIAL,29500,0,29500,145100,0,174600
112723200200000,NE 175,RESIDENTIAL,34800,0,34800,7500,0,42300
112723200300000,NE 175,RESIDENTIAL,34800,0,34800,7500,0,42300
112723200400000,NE 175,RESIDENTIAL,34800,0,34800,7500,0,42300
112723200500000,NE 175,RESIDENTIAL,3300,0,3300,0,0,3300
112723200600000,NE 175,RESIDENTIAL,37500,0,37500,4200,0,41700
112723200700000,NE 175,RESIDENTIAL,36400,0,36400,30000,0,66400
112723200800000,NE 175,RESIDENTIAL,36600,0,36600,74200,0,110800
112723200900000,NE 175,RESIDENTIAL,37600,0,37600,30000,0,67600
112723201000000,NE 175,RESIDENTIAL,40100,0,40100,74200,0,114300
112723201100000,NE 175,RESIDENTIAL,40100,0,40100,33200,0,73300
112723300100000,NE 175,RESIDENTIAL,200,0,200,0,0,200
112723300200000,NE 175,RESIDENTIAL,200,0,200,0,0,200
112723300300000,NE 175,RESIDENTIAL,37800,0,37800,7500,0,45300
112723300400000,NE 175,RESIDENTIAL,34100,0,34100,7500,0,41600
112723300500000,NE 175,RESIDENTIAL,34100,0,34100,9900,0,44000
112723300600000,NE 175,RESIDENTIAL,35300,0,35300,74200,0,109500
112723300700000,NE 175,RESIDENTIAL,36800,0,36800,74200,0,111000
112723300800000,NE 175,RESIDENTIAL,3900,0,3900,0,0,3900
112723300900000,NE 175,RESIDENTIAL,43000,0,43000,4200,0,47200
112723301000000,NE 175,RESIDENTIAL,3900,0,3900,0,0,3900
112723301100000,NE 175,RESIDENTIAL,3100,0,3100,0,0,3100
112723400100000,NE 175,RESIDENTIAL,34200,0,34200,119600,0,153800
112723400200000,NE 175,RESIDENTIAL,30900,0,30900,115100,0,146000
112723400300000,NE 175,RESIDENTIAL,30900,0,30900,138000,0,168900
112723400400000,NE 175,RESIDENTIAL,30900,0,30900,114600,0,145500
112723400500000,NE 175,RESIDENTIAL,30900,0,30900,127900,0,158800
112723400600000,NE 175,RESIDENTIAL,30900,0,30900,127200,0,158100
112723400700000,NE 175,RESIDENTIAL,30600,0,30600,113900,0,144500
112723400800000,NE 175,RESIDENTIAL,30200,0,30200,127900,0,158100
112723400900000,NE 175,RESIDENTIAL,30200,0,30200,112400,0,142600
112723401000000,NE 175,RESIDENTIAL,30900,0,30900,128600,0,159500
112723401100000,NE 175,RESIDENTIAL,31500,0,31500,106000,0,137500
112723401200000,NE 175,RESIDENTIAL,31800,0,31800,123900,0,155700
112723401300000,NE 175,RESIDENTIAL,32100,0,32100,106700,0,138800
112723401400000,NE 175,RESIDENTIAL,34800,0,34800,131000,0,165800
112723500100000,NE 175,RESIDENTIAL,35500,0,35500,115900,0,151400
112723500200000,NE 175,RESIDENTIAL,35500,0,35500,114200,0,149700
112723500300000,NE 175,RESIDENTIAL,36500,0,36500,105800,0,142300
112723500400000,COUNTY PROPERTY,EXEMPT,0,0,0,0,0,0
112725100500000,NE 175,AG LAND,39600,0,39600,0,0,39600
112725100600000,NE 101,AG DWELLING,18700,0,18700,317900,0,336600
112725100700000,NE 101,AG LAND,38500,0,38500,0,0,38500
112727600200000,NE 173,RESIDENTIAL,52000,0,52000,257100,0,309100
112727600300000,NE 173,RESIDENTIAL,52600,0,52600,239000,0,291600
112727600400000,NE 173,RESIDENTIAL,52600,0,52600,262200,0,314800
112727600500000,NE 173,RESIDENTIAL,52600,0,52600,236100,0,288700
112727600600000,NE 173,RESIDENTIAL,52900,0,52900,233700,0,286600
112727700100000,NE 173,RESIDENTIAL,56400,0,56400,295100,0,351500
112727700200000,NE 173,RESIDENTIAL,53800,0,53800,242300,0,296100
112727700300000,NE 173,RESIDENTIAL,53800,0,53800,258200,0,312000
112727700400000,NE 173,RESIDENTIAL,53800,0,53800,246900,0,300700
112727700500000,NE 173,AG LAND,40200,0,40200,0,0,40200
112727800100000,NE 173,RESIDENTIAL,62100,0,62100,247900,0,310000
112727800200000,NE 173,RESIDENTIAL,59000,0,59000,248700,0,307700
112727800300000,NE 173,RESIDENTIAL,60400,0,60400,257300,0,317700
112727800400000,NE 173,RESIDENTIAL,58000,0,58000,261600,0,319600
112727900100000,NE 173,RESIDENTIAL,51700,0,51700,242900,0,294600
112727900200000,NE 173,RESIDENTIAL,51700,0,51700,264900,0,316600
112727900300000,NE 173,RESIDENTIAL,50000,0,50000,283000,0,333000
112727900400000,NE 173,RESIDENTIAL,50000,0,50000,242500,0,292500
112727900500000,NE 173,RESIDENTIAL,49600,0,49600,233300,0,282900
112727900600000,NE 173,RESIDENTIAL,49000,0,49000,256400,0,305400
112727900700000,NE 173,RESIDENTIAL,48100,0,48100,258200,0,306300
112727900800000,NE 173,RESIDENTIAL,47400,0,47400,238300,0,285700
112727900900000,NE 173,RESIDENTIAL,52700,0,52700,208100,0,260800
112727901000000,NE 173,RESIDENTIAL,53000,0,53000,242100,0,295100
112727901100000,NE 173,RESIDENTIAL,59900,0,59900,305700,0,365600
112727901200000,NE 173,RESIDENTIAL,58200,0,58200,323900,0,382100
112727901300000,NE 173,RESIDENTIAL,57100,0,57100,256100,0,313200
112727901400000,NE 173,RESIDENTIAL,56000,0,56000,260000,0,316000
112727901500000,NE 173,RESIDENTIAL,56000,0,56000,260400,0,316400
112727901600000,NE 173,RESIDENTIAL,56000,0,56000,260800,0,316800
112727901700000,NE 173,RESIDENTIAL,56000,0,56000,257900,0,313900
112728100100000,NE 173,RESIDENTIAL,52800,0,52800,254000,0,306800
112728100300000,NE 173,RESIDENTIAL,56000,0,56000,266000,0,322000
112728100400000,NE 173,RESIDENTIAL,56000,0,56000,293500,0,349500
112728100500000,NE 173,RESIDENTIAL,56000,0,56000,289400,0,345400
112728100600000,NE 173,RESIDENTIAL,56600,0,56600,273900,0,330500
112728100700000,NE 173,RESIDENTIAL,57100,0,57100,245600,0,302700
112728100800000,NE 173,RESIDENTIAL,58200,0,58200,248100,0,306300
112728100900000,NE 173,RESIDENTIAL,4300,0,4300,0,0,4300
112728200100000,NE 173,RESIDENTIAL,52800,0,52800,220800,0,273600
112728200200000,NE 173,RESIDENTIAL,52800,0,52800,233300,0,286100
112728200300000,NE 173,RESIDENTIAL,56000,0,56000,258600,0,314600
112728200400000,NE 173,RESIDENTIAL,56000,0,56000,260300,0,316300
112728200500000,NE 173,RESIDENTIAL,56600,0,56600,261200,0,317800
112728200600000,NE 173,RESIDENTIAL,56600,0,56600,275900,0,332500
112728200700000,NE 173,RESIDENTIAL,56600,0,56600,247900,0,304500
112728200800000,NE 173,RESIDENTIAL,56600,0,56600,303000,0,359600
112728200900000,NE 173,RESIDENTIAL,56000,0,56000,299600,0,355600
112728201000000,NE 173,RESIDENTIAL,56600,0,56600,317700,0,374300
112728201100000,NE 173,RESIDENTIAL,56000,0,56000,245500,0,301500
112728201200000,NE 173,RESIDENTIAL,56700,0,56700,298100,0,354800
112728201300000,NE 173,RESIDENTIAL,56000,0,56000,308100,0,364100
112728201400000,NE 173,RESIDENTIAL,56600,0,56600,295400,0,352000
112728201500000,NE 173,RESIDENTIAL,56600,0,56600,278700,0,335300
112728201600000,NE 173,RESIDENTIAL,56600,0,56600,245100,0,301700
112730100100000,NE 101,AG LAND,25400,0,25400,0,0,25400
112730100300000,NE 163,RESIDENTIAL,39700,0,39700,125400,0,165100
112730100400000,NE 163,RESIDENTIAL,35400,0,35400,136500,0,171900
112730100500000,NE 163,RESIDENTIAL,35400,0,35400,152000,0,187400
112730100600000,NE 163,RESIDENTIAL,35400,0,35400,147800,0,183200
112730100700000,NE 163,RESIDENTIAL,35400,0,35400,150800,0,186200
112730100800000,NE 163,RESIDENTIAL,35400,0,35400,134700,0,170100
112730100900000,NE 163,RESIDENTIAL,35400,0,35400,134700,0,170100
112730101000000,NE 163,RESIDENTIAL,35400,0,35400,162900,0,198300
112730101100000,NE 163,RESIDENTIAL,35400,0,35400,129500,0,164900
112730101200000,NE 163,RESIDENTIAL,35400,0,35400,150500,0,185900
112730101300000,NE 163,RESIDENTIAL,35400,0,35400,132500,0,167900
112730101400000,NE 163,RESIDENTIAL,35400,0,35400,107900,0,143300
112730101500000,NE 163,RESIDENTIAL,35400,0,35400,131700,0,167100
112730101600000,NE 163,RESIDENTIAL,35400,0,35400,134900,0,170300
112730101700000,NE 163,RESIDENTIAL,35400,0,35400,146000,0,181400
112730101800000,NE 163,RESIDENTIAL,35400,0,35400,129300,0,164700
112730101900000,NE 163,RESIDENTIAL,39400,0,39400,171200,0,210600
112730102000000,NE 163,RESIDENTIAL,39400,0,39400,156400,0,195800
112730102100000,NE 163,RESIDENTIAL,35400,0,35400,137600,0,173000
112730102200000,NE 163,RESIDENTIAL,35400,0,35400,155900,0,191300
112730102300000,NE 163,RESIDENTIAL,35400,0,35400,148000,0,183400
112730102400000,NE 163,RESIDENTIAL,35400,0,35400,160300,0,195700
112730102500000,NE 163,RESIDENTIAL,35400,0,35400,149400,0,184800
112730102600000,NE 163,RESIDENTIAL,35400,0,35400,154500,0,189900
112730102700000,NE 163,RESIDENTIAL,35400,0,35400,161800,0,197200
112730102800000,NE 163,RESIDENTIAL,35400,0,35400,149500,0,184900
112730102900000,NE 163,RESIDENTIAL,35400,0,35400,133700,0,169100
112730103000000,NE 163,RESIDENTIAL,35400,0,35400,132700,0,168100
112730103100000,NE 163,RESIDENTIAL,35400,0,35400,170500,0,205900
112730103200000,NE 163,RESIDENTIAL,35400,0,35400,170100,0,205500
112730103300000,NE 163,RESIDENTIAL,35400,0,35400,160100,0,195500
112730103400000,NE 163,RESIDENTIAL,35400,0,35400,173300,0,208700
112730103500000,NE 163,RESIDENTIAL,35400,0,35400,149300,0,184700
112730103600000,NE 163,RESIDENTIAL,41100,0,41100,146400,0,187500
112730200100000,NE 163,RESIDENTIAL,34100,0,34100,144900,0,179000
112730200200000,NE 163,RESIDENTIAL,41400,0,41400,143600,0,185000
112730200300000,NE 163,RESIDENTIAL,37600,0,37600,160400,0,198000
112730200400000,NE 163,RESIDENTIAL,37600,0,37600,161300,0,198900
112730200500000,NE 163,RESIDENTIAL,37600,0,37600,168600,0,206200
112730200600000,NE 163,RESIDENTIAL,40200,0,40200,185900,0,226100
112730200700000,NE 163,RESIDENTIAL,43300,0,43300,160000,0,203300
112730200800000,NE 163,RESIDENTIAL,42000,0,42000,167400,0,209400
112730200900000,NE 163,RESIDENTIAL,40700,0,40700,178000,0,218700
112730201000000,NE 163,RESIDENTIAL,1300,0,1300,0,0,1300
112730201100000,NE 163,RESIDENTIAL,1300,0,1300,0,0,1300
112730300100000,NE 163,RESIDENTIAL,39400,0,39400,141000,0,180400
112730300200000,NE 163,RESIDENTIAL,400,0,400,0,0,400
112730300300000,NE 163,RESIDENTIAL,400,0,400,0,0,400
112730300400000,NE 163,RESIDENTIAL,400,0,400,0,0,400
112730300500000,NE 163,RESIDENTIAL,34700,0,34700,148500,0,183200
112730300600000,NE 163,RESIDENTIAL,34700,0,34700,153200,0,187900
112730300700000,NE 163,RESIDENTIAL,34700,0,34700,144100,0,178800
112730300800000,NE 163,RESIDENTIAL,34700,0,34700,143500,0,178200
112730300900000,NE 163,RESIDENTIAL,34700,0,34700,124800,0,159500
112730301000000,NE 163,RESIDENTIAL,34700,0,34700,150500,0,185200
112730301100000,NE 163,RESIDENTIAL,34700,0,34700,123900,0,158600
112730301200000,NE 163,RESIDENTIAL,34700,0,34700,153800,0,188500
112730301300000,NE 163,RESIDENTIAL,34700,0,34700,141200,0,175900
112730301400000,NE 163,RESIDENTIAL,34700,0,34700,137800,0,172500
112730301500000,NE 163,RESIDENTIAL,34700,0,34700,146900,0,181600
112730301600000,NE 163,RESIDENTIAL,34700,0,34700,138500,0,173200
112730301700000,NE 163,RESIDENTIAL,34700,0,34700,139500,0,174200
112730301800000,NE 163,RESIDENTIAL,34700,0,34700,131800,0,166500
112730301900000,NE 163,RESIDENTIAL,34700,0,34700,139000,0,173700
112730302000000,NE 163,RESIDENTIAL,35600,0,35600,127500,0,163100
112730400100000,NE 163,RESIDENTIAL,41000,0,41000,167800,0,208800
112730400200000,NE 163,RESIDENTIAL,35400,0,35400,141800,0,177200
112730400300000,NE 163,RESIDENTIAL,35400,0,35400,161500,0,196900
112730400400000,NE 163,RESIDENTIAL,35400,0,35400,126600,0,162000
112730400500000,NE 163,RESIDENTIAL,35400,0,35400,147500,0,182900
112730400600000,NE 163,RESIDENTIAL,35400,0,35400,131600,0,167000
112730400700000,NE 163,RESIDENTIAL,35400,0,35400,158300,0,193700
112730400800000,NE 163,RESIDENTIAL,35400,0,35400,134300,0,169700
112730400900000,NE 163,RESIDENTIAL,35400,0,35400,168800,0,204200
112730401000000,NE 163,RESIDENTIAL,35400,0,35400,167100,0,202500
112730401100000,NE 163,RESIDENTIAL,35400,0,35400,138600,0,174000
112730401200000,NE 163,RESIDENTIAL,35400,0,35400,150200,0,185600
112730401300000,NE 163,RESIDENTIAL,35400,0,35400,150100,0,185500
112730401400000,NE 163,RESIDENTIAL,35400,0,35400,164600,0,200000
112730401500000,NE 163,RESIDENTIAL,35400,0,35400,147600,0,183000
112730401600000,NE 163,RESIDENTIAL,35400,0,35400,165400,0,200800
112730401700000,NE 163,RESIDENTIAL,40800,0,40800,159100,0,199900
112730401800000,NE 101,RESIDENTIAL,100,0,100,0,0,100
112730401900000,NE 163,RESIDENTIAL,42200,0,42200,159200,0,201400
112730402000000,NE 163,RESIDENTIAL,35400,0,35400,128800,0,164200
112730402100000,NE 163,RESIDENTIAL,35400,0,35400,156000,0,191400
112730402200000,NE 163,RESIDENTIAL,35400,0,35400,149300,0,184700
112730402300000,NE 163,RESIDENTIAL,35400,0,35400,153500,0,188900
112730402400000,NE 163,RESIDENTIAL,35400,0,35400,147600,0,183000
112730402500000,NE 163,RESIDENTIAL,35400,0,35400,152600,0,188000
112730402600000,NE 163,RESIDENTIAL,35400,0,35400,152900,0,188300
112730402700000,NE 163,RESIDENTIAL,35400,0,35400,167800,0,203200
112730402800000,NE 163,RESIDENTIAL,35400,0,35400,152500,0,187900
112730402900000,NE 163,RESIDENTIAL,35400,0,35400,170000,0,205400
112730403000000,NE 163,RESIDENTIAL,35400,0,35400,144500,0,179900
112730403100000,NE 163,RESIDENTIAL,35400,0,35400,139200,0,174600
112730403200000,NE 163,RESIDENTIAL,35400,0,35400,163600,0,199000
112730403300000,NE 163,RESIDENTIAL,35400,0,35400,165300,0,200700
112730403400000,NE 163,RESIDENTIAL,35400,0,35400,150300,0,185700
112730403500000,NE 163,RESIDENTIAL,41000,0,41000,146400,0,187400
112730500100000,NE 163,RESIDENTIAL,39400,0,39400,135100,0,174500
112730500200000,NE 163,RESIDENTIAL,34300,0,34300,164000,0,198300
112730500300000,NE 163,RESIDENTIAL,34300,0,34300,170500,0,204800
112730500400000,NE 163,RESIDENTIAL,34300,0,34300,133000,0,167300
112730500500000,NE 163,RESIDENTIAL,34300,0,34300,159700,0,194000
112730500600000,NE 163,RESIDENTIAL,34300,0,34300,153900,0,188200
112730500700000,NE 163,RESIDENTIAL,34300,0,34300,162700,0,197000
112730500800000,NE 163,RESIDENTIAL,34300,0,34300,137200,0,171500
112730500900000,NE 163,RESIDENTIAL,34300,0,34300,157000,0,191300
112730501000000,NE 163,RESIDENTIAL,34300,0,34300,165200,0,199500
112730501100000,NE 163,RESIDENTIAL,34300,0,34300,162000,0,196300
112730501200000,NE 163,RESIDENTIAL,34300,0,34300,168300,0,202600
112730501300000,NE 163,RESIDENTIAL,34300,0,34300,168800,0,203100
112730501400000,NE 163,RESIDENTIAL,34300,0,34300,151000,0,185300
112730501500000,NE 163,RESIDENTIAL,34300,0,34300,172300,0,206600
112730501600000,NE 163,RESIDENTIAL,34300,0,34300,167300,0,201600
112730501700000,NE 163,RESIDENTIAL,39700,0,39700,165400,0,205100
112732600200000,NE 162,RESIDENTIAL,42500,0,42500,208400,0,250900
112732600300000,NE 162,RESIDENTIAL,49200,0,49200,189300,0,238500
112732600400000,NE 162,RESIDENTIAL,45700,0,45700,182000,0,227700
112732600500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
112732600600000,NE 162,RESIDENTIAL,45300,0,45300,150300,0,195600
112732600700000,NE 162,RESIDENTIAL,43600,0,43600,156700,0,200300
112732600800000,NE 162,RESIDENTIAL,43500,0,43500,157800,0,201300
112732600900000,NE 162,RESIDENTIAL,44200,0,44200,198400,0,242600
112732601000000,NE 162,RESIDENTIAL,45500,0,45500,170400,0,215900
112732601100000,NE 162,RESIDENTIAL,48200,0,48200,175600,0,223800
112732601200000,NE 162,RESIDENTIAL,43000,0,43000,166200,0,209200
112732601300000,NE 162,RESIDENTIAL,42100,0,42100,150600,0,192700
112732601400000,NE 162,RESIDENTIAL,46100,0,46100,176700,0,222800
112732601500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
112732601600000,NE 162,RESIDENTIAL,44500,0,44500,144300,0,188800
112732601700000,NE 162,RESIDENTIAL,45500,0,45500,173100,0,218600
112732601800000,NE 162,RESIDENTIAL,46000,0,46000,155100,0,201100
112732601900000,NE 162,RESIDENTIAL,43000,0,43000,156200,0,199200
112732602000000,NE 162,RESIDENTIAL,41900,0,41900,163100,0,205000
112732602100000,NE 162,RESIDENTIAL,43900,0,43900,153600,0,197500
112732700100000,NE 162,RESIDENTIAL,39200,0,39200,169400,0,208600
112732700200000,NE 162,RESIDENTIAL,42100,0,42100,157200,0,199300
112732800100000,NE 173,RESIDENTIAL,3400,0,3400,0,0,3400
112732800200000,NE 173,RESIDENTIAL,55400,0,55400,262700,0,318100
112732800300000,NE 173,RESIDENTIAL,47100,0,47100,222100,0,269200
112732800400000,NE 173,RESIDENTIAL,47100,0,47100,269600,0,316700
112732800500000,NE 173,RESIDENTIAL,55400,0,55400,277300,0,332700
112732800600000,NE 173,RESIDENTIAL,55400,0,55400,326800,0,382200
112732800800000,NE 173,RESIDENTIAL,600,0,600,0,0,600
112732800900000,NE 173,RESIDENTIAL,600,0,600,0,0,600
112732801000000,NE 173,RESIDENTIAL,500,0,500,0,0,500
112732801100000,NE 173,RESIDENTIAL,500,0,500,0,0,500
112732801200000,NE 173,RESIDENTIAL,500,0,500,0,0,500
112732801300000,NE 173,RESIDENTIAL,500,0,500,0,0,500
112732801400000,NE 173,RESIDENTIAL,500,0,500,0,0,500
112732801500000,NE 173,RESIDENTIAL,500,0,500,0,0,500
112732801600000,NE 173,RESIDENTIAL,500,0,500,0,0,500
112732801700000,NE 173,RESIDENTIAL,800,0,800,0,0,800
112732801800000,NE 173,RESIDENTIAL,600,0,600,0,0,600
112732801900000,NE 173,RESIDENTIAL,700,0,700,0,0,700
112732802000000,NE 173,RESIDENTIAL,400,0,400,0,0,400
112732802100000,NE 173,RESIDENTIAL,46900,0,46900,61500,0,108400
112732802200000,NE 173,RESIDENTIAL,500,0,500,0,0,500
112732802300000,NE 173,RESIDENTIAL,500,0,500,0,0,500
112732802400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
112732802500000,NE 173,RESIDENTIAL,8300,0,8300,0,0,8300
112732900100000,NE 173,RESIDENTIAL,52100,0,52100,221700,0,273800
112732900200000,NE 173,RESIDENTIAL,49500,0,49500,278800,0,328300
112732900300000,NE 173,RESIDENTIAL,48800,0,48800,292800,0,341600
112732900400000,NE 173,RESIDENTIAL,2500,0,2500,0,0,2500
112732900500000,NE 173,RESIDENTIAL,2800,0,2800,0,0,2800
112732900600000,NE 173,RESIDENTIAL,2800,0,2800,0,0,2800
112732900700000,NE 173,RESIDENTIAL,500,0,500,0,0,500
112732900800000,NE 173,RESIDENTIAL,500,0,500,0,0,500
112732900900000,NE 173,RESIDENTIAL,500,0,500,0,0,500
112732901000000,NE 173,RESIDENTIAL,500,0,500,0,0,500
