GIS_Number,GIS_Number_2,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area
143530301200000,143530301200000,VACANT LAND,EXEMPT,CITY PROPERTY,2386,BLAKELY BLVD SE,CEDAR RAPIDS CITY OF,0.606,,,,,,,
141536100100000,141536100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.6061,,,,,,,
142715500800000,142715500800000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.64,,,,,,,
142040302100000,142040302100000,VACANT LAND,EXEMPT,CITY PROPERTY,408,K AVE NW,CEDAR RAPIDS CITY OF,0.64,,,,,,,
141145700700000,141145700700000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.657,,,,,,,
190227600200000,190227600200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.6607,,,,,,,
142845901100000,142845901100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.6709,,,,,,,
142040101200000,142040101200000,VACANT LAND,EXEMPT,CITY PROPERTY,200,K AVE NW,CEDAR RAPIDS CITY OF,0.69,,,,,,,
142840700200000,142840700200000,VACANT LAND,EXEMPT,CITY PROPERTY,123,14TH AVE SE,CEDAR RAPIDS CITY OF,0.699,,,,,,,
141822600700000,141822600700000,VACANT LAND,EXEMPT,CITY PROPERTY,3338,ELLIS RD NW,CEDAR RAPIDS CITY OF,0.771,,,,,,,
142823200100000,142823200100000,VACANT LAND,EXEMPT,CITY PROPERTY,201,1ST AVE SW,CEDAR RAPIDS CITY OF,0.7738,,,,,,,
141745100500000,141745100500000,VACANT LAND,EXEMPT,CITY PROPERTY,1895,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.785,,,,,,,
190620300100000,190620300100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.7863,,,,,,,
142040202600000,142040202600000,VACANT LAND,EXEMPT,CITY PROPERTY,304,K AVE NW,CEDAR RAPIDS CITY OF,0.8,,,,,,,
190332600400000,190332600400000,VACANT LAND,EXEMPT,CITY PROPERTY,3925,BOWLING ST SW,CEDAR RAPIDS CITY OF,0.808,,,,,,,
112847701500000,112847701500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.82,,,,,,,
142125201900000,142125201900000,VACANT LAND,EXEMPT,CITY PROPERTY,1317,3RD ST NW,CEDAR RAPIDS CITY OF,0.82,,,,,,,
190830100500000,190830100500000,VACANT LAND,EXEMPT,CITY PROPERTY,5430,DOWNS BLVD SW,CEDAR RAPIDS CITY OF,0.8244,,,,,,,
132528700200000,132528700200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.83,,,,,,,
142735200100000,142735200100000,VACANT LAND,EXEMPT,CITY PROPERTY,2210,A ST SW,CEDAR RAPIDS CITY OF,0.831,,,,,,,
142827900300000,142827900300000,VACANT LAND,EXEMPT,CITY PROPERTY,533,VALOR WAY SW,CEDAR RAPIDS CITY OF,0.8386,,,,,,,
142725700300000,142725700300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.8494,,,,,,,
132725500200000,132725500200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.86,,,,,,,
142018001600000,142018001600000,VACANT LAND,EXEMPT,CITY PROPERTY,1428,3RD ST NW,CEDAR RAPIDS CITY OF,0.88,,,,,,,
142010301600000,142010301600000,VACANT LAND,EXEMPT,CITY PROPERTY,1626,4TH ST NW,CEDAR RAPIDS CITY OF,0.9,,,,,,,
141747600700000,141747600700000,VACANT LAND,EXEMPT,CITY PROPERTY,1825,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.905,,,,,,,
142822800700000,142822800700000,VACANT LAND,EXEMPT,CITY PROPERTY,116,1ST AVE NW,CEDAR RAPIDS CITY OF,0.9154,,,,,,,
141945601700000,141945601700000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.93,,,,,,,
113410400200000,113410400200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.96,,,,,,,
142827900900000,142827900900000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.96,,,,,,,
142840600800000,142840600800000,VACANT LAND,EXEMPT,CITY PROPERTY,116,14TH AVE SE,CEDAR RAPIDS CITY OF,0.964,,,,,,,
190525200100000,190525200100000,VACANT LAND,EXEMPT,CITY PROPERTY,1701,33RD AVE SW,CEDAR RAPIDS CITY OF,0.9738,,,,,,,
132548000600000,132548000600000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.988,,,,,,,
141822700200000,141822700200000,VACANT LAND,EXEMPT,CITY PROPERTY,3325,ELLIS RD NW,CEDAR RAPIDS CITY OF,1.01,,,,,,,
142010101600000,142010101600000,VACANT LAND,EXEMPT,CITY PROPERTY,600,PENN AVE NW,CEDAR RAPIDS CITY OF,1.01,,,,,,,
142017601700000,142017601700000,VACANT LAND,EXEMPT,CITY PROPERTY,1531,4TH ST NW,CEDAR RAPIDS CITY OF,1.01,,,,,,,
142017801500000,142017801500000,VACANT LAND,EXEMPT,CITY PROPERTY,1526,5TH ST NW,CEDAR RAPIDS CITY OF,1.01,,,,,,,
141635100200000,141635100200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.02,,,,,,,
142040603000000,142040603000000,VACANT LAND,EXEMPT,CITY PROPERTY,404,J AVE NW,CEDAR RAPIDS CITY OF,1.03,,,,,,,
142018101600000,142018101600000,VACANT LAND,EXEMPT,CITY PROPERTY,1431,5TH ST NW,CEDAR RAPIDS CITY OF,1.03,,,,,,,
142018101500000,142018101500000,VACANT LAND,EXEMPT,CITY PROPERTY,1432,4TH ST NW,CEDAR RAPIDS CITY OF,1.03,,,,,,,
142018001500000,142018001500000,VACANT LAND,EXEMPT,CITY PROPERTY,1433,4TH ST NW,CEDAR RAPIDS CITY OF,1.03,,,,,,,
132530300200000,132530300200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.05,,,,,,,
142715600700000,142715600700000,VACANT LAND,EXEMPT,CITY PROPERTY,1602,15TH AVE SE,CEDAR RAPIDS CITY OF,1.08,,,,,,,
131515200900000,131515200900000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.14,,,,,,,
132725601800000,132725601800000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.14,,,,,,,
142018402000000,142018402000000,VACANT LAND,EXEMPT,CITY PROPERTY,1302,3RD ST NW,CEDAR RAPIDS CITY OF,1.14,,,,,,,
140627700100000,140627700100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.17,,,,,,,
132528500100000,132528500100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.18,,,,,,,
200212902300000,200212902300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.18,,,,,,,
142010503000000,142010503000000,VACANT LAND,EXEMPT,CITY PROPERTY,1641,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,1.18,,,,,,,
142010301700000,142010301700000,VACANT LAND,EXEMPT,CITY PROPERTY,1631,5TH ST NW,CEDAR RAPIDS CITY OF,1.25,,,,,,,
142040202400000,142040202400000,VACANT LAND,EXEMPT,CITY PROPERTY,320,K AVE NW,CEDAR RAPIDS CITY OF,1.26,,,,,,,
132528700100000,132528700100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.27,,,,,,,
142125202000000,142125202000000,VACANT LAND,EXEMPT,CITY PROPERTY,1302,1ST ST NW,CEDAR RAPIDS CITY OF,1.28,,,,,,,
142017601800000,142017601800000,VACANT LAND,EXEMPT,CITY PROPERTY,107,O AVE NW,CEDAR RAPIDS CITY OF,1.28,,,,,,,
142822900300000,142822900300000,VACANT LAND,EXEMPT,CITY PROPERTY,208,1ST AVE NW,CEDAR RAPIDS CITY OF,1.2872,,,,,,,
143530202700000,143530202700000,VACANT LAND,EXEMPT,CITY PROPERTY,2393,THOMPSON ST SE,CEDAR RAPIDS CITY OF,1.309,,,,,,,
191547600300000,191547600300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.31,,,,,,,
140627600700000,140627600700000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.32,,,,,,,
143117605800000,143117605800000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.33,,,,,,,
191120400400000,191120400400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.3753,,,,,,,
113447601900000,113447601900000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.3769,,,,,,,
113425100100000,113425100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.39,,,,,,,
132247701500000,132247701500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.4,,,,,,,
141420100100000,141420100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.413,,,,,,,
141630100400000,141630100400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.45,,,,,,,
113132701000000,113132701000000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.46,,,,,,,
132710300100000,132710300100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.49,,,,,,,
123640300700000,123640300700000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.5,,,,,,,
113413002200000,113413002200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.52,,,,,,,
191647700300000,191647700300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.5261,,,,,,,
132528400200000,132528400200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.551,,,,,,,
190442600500000,190442600500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.5671,,,,,,,
113447601000000,113447601000000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.5875,,,,,,,
191415700900000,191415700900000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.6,,,,,,,
142010502900000,142010502900000,VACANT LAND,EXEMPT,CITY PROPERTY,1624,6TH ST NW,CEDAR RAPIDS CITY OF,1.62,,,,,,,
131542601200000,131542601200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.77,,,,,,,
143547700100000,143547700100000,VACANT LAND,EXEMPT,CITY PROPERTY,3019,FIR AVE SE,CEDAR RAPIDS CITY OF,1.79,,,,,,,
190612600400000,190612600400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.8,,,,,,,
112732600500000,112732600500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.81,,,,,,,
190537600200000,190537600200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.835,,,,,,,
190830101100000,190830101100000,VACANT LAND,EXEMPT,CITY PROPERTY,5515,WILLOW CREEK DR SW,CEDAR RAPIDS CITY OF,1.8423,,,,,,,
132740103500000,132740103500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.88,,,,,,,
142010402600000,142010402600000,VACANT LAND,EXEMPT,CITY PROPERTY,1668,1ST ST NW,CEDAR RAPIDS CITY OF,1.89,,,,,,,
132535100500000,132535100500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.91,,,,,,,
112845101200000,112845101200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,2.03,,,,,,,
142010402500000,142010402500000,VACANT LAND,EXEMPT,CITY PROPERTY,1669,6TH ST NW,CEDAR RAPIDS CITY OF,2.04,,,,,,,
140437600500000,140437600500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,2.05,,,,,,,
191615200200000,191615200200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,2.12,,,,,,,
132712701800000,132712701800000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,2.28,,,,,,,
141445200400000,141445200400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,2.28,,,,,,,
190332600300000,190332600300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,2.358,,,,,,,
153337700100000,153337700100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,2.4,,,,,,,
191640100500000,191640100500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,2.4086,,,,,,,
143542700600000,143542700600000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,2.42,,,,,,,
112845101500000,112845101500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,2.49,,,,,,,
132525301600000,132525301600000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,2.4929,,,,,,,
192037600600000,192037600600000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,2.55,,,,,,,
123627701400000,123627701400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,2.8,,,,,,,
141445200100000,141445200100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,2.84,,,,,,,
141630100100000,141630100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,2.8687,,,,,,,
141847603000000,141847603000000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,2.96,,,,,,,
112732601500000,112732601500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,3.09,,,,,,,
132440200100000,132440200100000,VACANT LAND,EXEMPT,CITY PROPERTY,1200,EDGEWOOD RD NW,CEDAR RAPIDS CITY OF,3.13,,,,,,,
132528600600000,132528600600000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,3.17,,,,,,,
141127603200000,141127603200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,3.27,,,,,,,
142132700200000,142132700200000,VACANT LAND,EXEMPT,CITY PROPERTY,308,I AVE NW,CEDAR RAPIDS CITY OF,3.27,,,,,,,
190440100200000,190440100200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,3.3121,,,,,,,
153330100100000,153330100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,3.47,,,,,,,
142027700100000,142027700100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,3.53,,,,,,,
142135600300000,142135600300000,VACANT LAND,EXEMPT,CITY PROPERTY,133,F AVE NW,CEDAR RAPIDS CITY OF,3.75,,,,,,,
140930201600000,140930201600000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,3.86,,,,,,,
112845101400000,112845101400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,4.04,,,,,,,
190440100300000,190440100300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,4.2247,,,,,,,
142135200500000,142135200500000,VACANT LAND,EXEMPT,CITY PROPERTY,800,1ST ST NW,CEDAR RAPIDS CITY OF,4.23,,,,,,,
141822600100000,141822600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,4.37,,,,,,,
141632600400000,141632600400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,4.5,,,,,,,
131522600100000,131522600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,4.87,,,,,,,
141345400100000,141345400100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,4.94,,,,,,,
141337602000000,141337602000000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,4.98,,,,,,,
142733102000000,142733102000000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,5.302,,,,,,,
190522700200000,190522700200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,5.31,,,,,,,
142412600100000,142412600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,5.54,,,,,,,
153335100100000,153335100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,5.56,,,,,,,
112735404100000,112735404100000,VACANT LAND,EXEMPT,CITY PROPERTY,7520,COUNCIL ST NE,CEDAR RAPIDS CITY OF,5.84,,,,,,,
190920200100000,190920200100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,5.8836,,,,,,,
142040600200000,142040600200000,VACANT LAND,EXEMPT,CITY PROPERTY,1131,5TH ST NW,CEDAR RAPIDS CITY OF,5.9,,,,,,,
141820100200000,141820100200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,5.95,,,,,,,
190222600100000,190222600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,6.2695,,,,,,,
141717800200000,141717800200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,6.5,,,,,,,
141447800400000,141447800400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,6.62,,,,,,,
132642702200000,132642702200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,6.96,,,,,,,
190437800100000,190437800100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,7.33,,,,,,,
190440100100000,190440100100000,VACANT LAND,EXEMPT,CITY PROPERTY,3702,BOWLING ST SW,CEDAR RAPIDS CITY OF,7.832,,,,,,,
190720200100000,190720200100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,8.3609,,,,,,,
190535100100000,190535100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,8.4219,,,,,,,
140540200100000,140540200100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,8.48,,,,,,,
192037600700000,192037600700000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,8.69,,,,,,,
190327600400000,190327600400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,8.7334,,,,,,,
142715700100000,142715700100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,8.793,,,,,,,
141445100300000,141445100300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,8.89,,,,,,,
142637700300000,142637700300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,9.65,,,,,,,
153325100100000,153325100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,10.07,,,,,,,
190217600100000,190217600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,10.6874,,,,,,,
190445100300000,190445100300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,11.1455,,,,,,,
141615200100000,141615200100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,14.1,,,,,,,
141332600900000,141332600900000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,14.15,,,,,,,
192022600100000,192022600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,14.67,,,,,,,
190812700300000,190812700300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,14.6706,,,,,,,
190640100200000,190640100200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,16.7905,,,,,,,
113447600100000,113447600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,18.13,,,,,,,
190922600700000,190922600700000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,18.3,,,,,,,
190212600100000,190212600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,19.147,,,,,,,
140832602700000,140832602700000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,19.51,,,,,,,
140425200100000,140425200100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,19.95,,,,,,,
113535200300000,113535200300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,21.03,,,,,,,
140737600100000,140737600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,23.0,,,,,,,
140837600100000,140837600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,24.91,,,,,,,
152935100200000,152935100200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,25.9666,,,,,,,
190210100100000,190210100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,26.3182,,,,,,,
143545100100000,143545100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,31.0225,,,,,,,
153332600100000,153332600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,33.67,,,,,,,
190327600100000,190327600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,35.1466,,,,,,,
193222600100000,193222600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,35.5,,,,,,,
192030100400000,192030100400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,36.81,,,,,,,
193037600100000,193037600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,39.0,,,,,,,
140745100100000,140745100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,46.0,,,,,,,
142717600100000,142717600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,47.77,,,,,,,
131410100100000,131410100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,80.26,,,,,,,
131147600100000,131147600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,109.52,,,,,,,
202525100100000,202525100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,115.3764,,,,,,,
202610100100000,202610100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,115.3766,,,,,,,
191917600100000,191917600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,117.72,,,,,,,
193110100100000,193110100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,157.0,,,,,,,
202612600100000,202612600100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,272.19,,,,,,,
202410100100000,202410100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,597.63,,,,,,,
143323000500000,143323000500000,VACANT LAND,EXEMPT,SCHOOL,397,15TH AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142848601100000,142848601100000,VACANT LAND,EXEMPT,VACANT LAND,82,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,
143532700100000,143532700100000,VACANT LAND / PAVING,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,8.85,,,,,,,
